gene	cell_state	score	margin
IGLV1-47	plasma cell	1.9699	1.9263
IGLV2-11	plasma cell	1.9647	1.9108
IGLV2-14	plasma cell	4.2025	4.1823
IGLV2-23	plasma cell	1.7497	1.7118
IGLV2-8	plasma cell	1.5511	1.5398
IGLV3-1	plasma cell	1.9282	1.9124
IGLV3-10	plasma cell	2.2011	2.1319
IGLV3-19	plasma cell	1.4050	1.3998
IGLV3-21	plasma cell	1.5326	1.5008
IGLV3-25	plasma cell	2.0184	2.0011
IGLV4-69	plasma cell	0.6492	0.6333
IGLV6-57	plasma cell	1.0227	1.0093
IGLV7-43	plasma cell	0.5098	0.4987
IGLV7-46	plasma cell	1.1092	1.0962
JCHAIN	plasma cell	263.4794	259.4738
JSRP1	plasma cell	0.7391	0.4418
KRTCAP2	plasma cell	1.3138	0.6401
LINC01480	plasma cell	0.8515	0.3622
LINC02362	plasma cell	1.8137	1.2989
LINC02384	plasma cell	5.2893	4.4353
LMAN1	plasma cell	1.7486	0.7313
MANEA	plasma cell	0.5586	0.4042
MANF	plasma cell	1.3057	0.3550
MDFIC	plasma cell	1.9947	0.3634
MEI1	plasma cell	0.8741	0.4903
MIAT	plasma cell	0.6311	0.2671
MIR155HG	plasma cell	6.6968	3.9410
MIR193BHG	plasma cell	0.8921	0.6645
MIR4435-2HG	plasma cell	3.4167	1.9124
MZB1	plasma cell	8.7847	8.6781
NXPE3	plasma cell	0.5987	0.2768
OSBPL3	plasma cell	5.6294	1.4452
PAPSS1	plasma cell	0.9149	0.4548
PDIA4	plasma cell	1.5950	0.8347
PDIA6	plasma cell	2.6393	1.1696
PDK1	plasma cell	1.1275	0.6541
PELI1	plasma cell	16.5419	4.0654
PLPP5	plasma cell	0.8236	0.2815
PMM2	plasma cell	1.6521	0.2830
POU2AF1	plasma cell	2.0303	1.3431
PPIB	plasma cell	4.5730	2.2513
PRDM1	plasma cell	4.1309	1.1424
PRDX4	plasma cell	2.1796	1.4780
RAB30	plasma cell	2.7492	0.8129
RHBDD1	plasma cell	2.0449	0.3832
RNVU1-26	plasma cell	0.5209	0.3074
SDF2L1	plasma cell	1.9982	1.0649
SEC11C	plasma cell	3.6665	0.8296
SEC24D	plasma cell	2.4427	0.4694
SEC61A1	plasma cell	1.0996	0.4987
SEC61B	plasma cell	3.1198	0.5527
SEC63	plasma cell	1.5139	0.2519
SEL1L	plasma cell	1.2922	0.5410
SELENOS	plasma cell	2.5899	0.6378
SIL1	plasma cell	1.3989	0.4397
SLAMF1	plasma cell	1.1980	0.2514
SLAMF7	plasma cell	2.5497	0.7794
SLC38A4-AS1	plasma cell	4.6392	1.2878
SPAG4	plasma cell	1.9330	1.7024
SPCS1	plasma cell	3.1239	1.7384
SPCS2	plasma cell	3.8485	2.4647
SRPRB	plasma cell	0.7231	0.2799
SSR3	plasma cell	2.5679	1.2784
SSR4	plasma cell	21.9911	17.0996
STAP1	plasma cell	2.6230	0.6811
SUB1	plasma cell	4.2225	0.3123
TAF4B	plasma cell	2.6427	0.4856
TENT5C	plasma cell	5.1076	2.5963
TEX14	plasma cell	4.0884	0.5701
TMEM241	plasma cell	0.9811	0.5605
TNFRSF17	plasma cell	1.7616	1.7404
TOP6BL	plasma cell	0.8376	0.3515
TRPV3	plasma cell	1.0763	0.7310
TXNDC11	plasma cell	2.6622	1.0613
TXNDC15	plasma cell	0.9951	0.5495
UBE2J1	plasma cell	2.5689	0.7808
USP48	plasma cell	2.7587	0.5820
VOPP1	plasma cell	5.7337	1.9852
XBP1	plasma cell	4.6410	1.4530
ZBP1	plasma cell	1.1353	0.5618
ZNF215	plasma cell	0.7662	0.6811
ABCC1	regulatory T cell	4.7929	0.8692
ANKRD12	regulatory T cell	6.3080	1.8866
ANKRD55	regulatory T cell	1.1501	0.7904
APBB1IP	regulatory T cell	5.7407	0.3126
ARAP2	regulatory T cell	5.4011	0.5078
ATXN7L1	regulatory T cell	2.0329	0.7962
BICDL1	regulatory T cell	10.3519	1.3789
CCR4	regulatory T cell	0.6771	0.4302
CD28	regulatory T cell	3.4733	0.4913
CDC42SE2	regulatory T cell	16.3347	0.7102
CRYBG1	regulatory T cell	9.7983	2.2146
CTLA4	regulatory T cell	2.7849	2.3291
ENSG00000228484	regulatory T cell	0.6436	0.4874
ENSG00000249236	regulatory T cell	1.1756	0.5182
ENSG00000249806	regulatory T cell	1.0920	0.3397
EPC1	regulatory T cell	4.6537	0.5027
ETS1	regulatory T cell	9.1040	0.8886
FAAH2	regulatory T cell	5.7333	2.9780
GLCCI1	regulatory T cell	4.2727	1.5002
GPRIN3	regulatory T cell	5.0788	1.9907
ICOS	regulatory T cell	6.2076	1.5760
INPP4B	regulatory T cell	8.9827	3.5183
IPCEF1	regulatory T cell	0.7888	0.2515
ITK	regulatory T cell	8.1420	2.1564
KAT2B	regulatory T cell	2.4928	0.6048
KLF12	regulatory T cell	10.2684	0.9320
LINC00649	regulatory T cell	0.8147	0.5242
LINC01934	regulatory T cell	5.5044	0.7076
LINC02320	regulatory T cell	0.9043	0.3210
LINC02694	regulatory T cell	0.8679	0.6578
MAP3K5	regulatory T cell	7.1023	0.5187
METTL8	regulatory T cell	0.8381	0.3710
NOP58	regulatory T cell	3.2457	0.2553
OPRM1	regulatory T cell	2.0861	0.6070
OSBPL8	regulatory T cell	12.3936	4.6201
PAK2	regulatory T cell	3.3787	0.6662
PCBP3	regulatory T cell	4.2238	1.3821
PCNX1	regulatory T cell	7.2763	0.5081
PHACTR2	regulatory T cell	6.2154	3.4683
PHEX	regulatory T cell	0.7016	0.5101
PHTF2	regulatory T cell	2.4828	0.4308
PPP2R5C	regulatory T cell	14.4034	0.3546
PVT1	regulatory T cell	2.8966	0.4773
RAP1A	regulatory T cell	4.9024	1.3846
RASGRP1	regulatory T cell	1.9988	0.5874
RESF1	regulatory T cell	3.9130	1.2281
RORA-AS1	regulatory T cell	3.2338	0.3296
ST8SIA1	regulatory T cell	0.6022	0.3430
STAT1	regulatory T cell	2.3377	0.7000
STAT5B	regulatory T cell	5.2713	1.4276
TBC1D4	regulatory T cell	2.2850	0.7936
TLK1	regulatory T cell	4.7345	1.3900
TNFSF8	regulatory T cell	1.8501	0.2739
TNIK	regulatory T cell	10.7939	3.3280
UHRF2	regulatory T cell	1.8551	0.4666
USP47	regulatory T cell	4.4388	0.3543
ZC3H12D	regulatory T cell	2.1090	0.9065
ZNF292	regulatory T cell	3.9220	0.5740
ZNF831	regulatory T cell	4.2629	1.8315
ASF1B	transit amplifying cell of colon	0.5553	0.4071
ASPM	transit amplifying cell of colon	0.9989	0.8655
AURKB	transit amplifying cell of colon	0.5466	0.4439
BIRC5	transit amplifying cell of colon	0.7760	0.5758
BRI3BP	transit amplifying cell of colon	0.8949	0.3056
BRIP1	transit amplifying cell of colon	0.8193	0.4295
C19orf48P	transit amplifying cell of colon	0.7624	0.2848
C21orf58	transit amplifying cell of colon	0.7673	0.4964
CCDC34	transit amplifying cell of colon	0.6471	0.4047
CCNB1	transit amplifying cell of colon	0.9513	0.8224
CCNB2	transit amplifying cell of colon	0.5818	0.4319
CDC20	transit amplifying cell of colon	0.8858	0.7632
CDCA7	transit amplifying cell of colon	0.6081	0.3555
CDCA8	transit amplifying cell of colon	0.5761	0.4151
CDK1	transit amplifying cell of colon	0.8844	0.4419
CDKN3	transit amplifying cell of colon	0.8605	0.7122
CENPF	transit amplifying cell of colon	2.0224	1.5312
CENPW	transit amplifying cell of colon	0.9746	0.7820
CENPX	transit amplifying cell of colon	1.7735	0.6777
CKAP5	transit amplifying cell of colon	0.8941	0.4048
CKS1B	transit amplifying cell of colon	1.1216	0.7673
CKS2	transit amplifying cell of colon	2.5144	1.3294
CPA6	transit amplifying cell of colon	2.5263	0.3953
DHFR	transit amplifying cell of colon	0.5516	0.3990
DIAPH3	transit amplifying cell of colon	1.2735	0.9357
DLGAP5	transit amplifying cell of colon	0.5155	0.4755
DTYMK	transit amplifying cell of colon	0.7378	0.5015
DUT	transit amplifying cell of colon	1.5314	0.3677
DYNC2I2	transit amplifying cell of colon	0.6106	0.2644
ECT2	transit amplifying cell of colon	0.9113	0.6318
FAM111B	transit amplifying cell of colon	0.5091	0.3240
FANCA	transit amplifying cell of colon	0.6793	0.3444
FBL	transit amplifying cell of colon	1.5173	0.4699
GMNN	transit amplifying cell of colon	1.9962	0.3246
GRM8	transit amplifying cell of colon	0.8191	0.2747
GSTP1	transit amplifying cell of colon	5.9337	0.9116
GTSE1	transit amplifying cell of colon	0.5838	0.5336
H1-5	transit amplifying cell of colon	0.9324	0.6466
H3C2	transit amplifying cell of colon	0.6841	0.4651
H3C8	transit amplifying cell of colon	0.5308	0.5028
H4C3	transit amplifying cell of colon	9.2484	3.8981
HDGF	transit amplifying cell of colon	1.3133	0.3968
HELLS	transit amplifying cell of colon	0.9125	0.3453
HMGA1	transit amplifying cell of colon	1.2738	0.3653
HMGB2	transit amplifying cell of colon	4.2796	1.1634
HMGB3	transit amplifying cell of colon	0.7915	0.3343
HMGN1	transit amplifying cell of colon	2.9606	0.7960
HMGN2	transit amplifying cell of colon	5.6754	0.7049
HMMR	transit amplifying cell of colon	0.9427	0.8311
HNRNPAB	transit amplifying cell of colon	4.1010	1.1796
IGFBP2	transit amplifying cell of colon	1.7662	0.4294
JPT1	transit amplifying cell of colon	2.2115	0.3772
KIF11	transit amplifying cell of colon	0.6028	0.3705
KIF14	transit amplifying cell of colon	0.6586	0.4822
KIF4A	transit amplifying cell of colon	0.5039	0.3072
KIFC1	transit amplifying cell of colon	0.5293	0.3948
LINC01515	transit amplifying cell of colon	1.1840	0.9033
LINC01572	transit amplifying cell of colon	1.3430	0.4895
LSM5	transit amplifying cell of colon	1.2073	0.3212
MAD2L1	transit amplifying cell of colon	0.6128	0.4568
MECOM	transit amplifying cell of colon	4.1270	0.8564
MIR924HG	transit amplifying cell of colon	2.4665	2.2824
MKI67	transit amplifying cell of colon	2.3021	1.9148
MLXIP	transit amplifying cell of colon	2.8771	0.5739
MYB	transit amplifying cell of colon	0.8348	0.2512
MZT2A	transit amplifying cell of colon	1.8215	0.7391
MZT2B	transit amplifying cell of colon	2.9470	0.3488
NCAPD2	transit amplifying cell of colon	0.5381	0.3843
OLFM4	transit amplifying cell of colon	1.7766	0.5132
PAFAH1B3	transit amplifying cell of colon	0.6215	0.2666
PCNA	transit amplifying cell of colon	0.9050	0.3514
PGP	transit amplifying cell of colon	0.6975	0.2891
POLQ	transit amplifying cell of colon	0.6568	0.4971
PPIH	transit amplifying cell of colon	0.6365	0.2624
PTBP1	transit amplifying cell of colon	1.2623	0.3646
PTTG1	transit amplifying cell of colon	1.6267	1.0853
RANBP1	transit amplifying cell of colon	1.4729	0.5902
RPL31	transit amplifying cell of colon	9.4859	0.2635
RPL35	transit amplifying cell of colon	16.3030	1.9842
RPL36	transit amplifying cell of colon	25.5460	2.7144
RPL37A	transit amplifying cell of colon	32.5429	0.8005
RPS17	transit amplifying cell of colon	2.9146	0.6105
RRM2	transit amplifying cell of colon	1.2138	0.5828
SGO2	transit amplifying cell of colon	0.5449	0.3695
SHMT1	transit amplifying cell of colon	0.5521	0.2926
SMC2	transit amplifying cell of colon	1.0001	0.5048
SNHG8	transit amplifying cell of colon	2.7716	0.3401
SNRPD1	transit amplifying cell of colon	1.4649	0.4271
SNRPF	transit amplifying cell of colon	1.7387	0.4004
TK1	transit amplifying cell of colon	1.2126	0.9369
TOP2A	transit amplifying cell of colon	1.9042	1.5913
TPX2	transit amplifying cell of colon	1.1989	1.0203
TUBA1B	transit amplifying cell of colon	8.5336	2.6482
TUBB	transit amplifying cell of colon	2.7521	0.7779
TUBB4B	transit amplifying cell of colon	7.9034	1.5168
UBE2C	transit amplifying cell of colon	1.5156	1.3394
UBE2T	transit amplifying cell of colon	0.5326	0.4392
ZWINT	transit amplifying cell of colon	0.5492	0.3517
7SK	tuft cell of colon	5.4516	4.5474
ABCA13	tuft cell of colon	0.6099	0.5521
ABHD2	tuft cell of colon	2.9656	0.9094
ABI2	tuft cell of colon	1.2303	0.3408
ACACB	tuft cell of colon	1.4690	0.8261
ACADSB	tuft cell of colon	1.4974	0.8040
ACOT11	tuft cell of colon	1.7006	0.6811
ACTG1P22	tuft cell of colon	0.6245	0.6053
ADAMTS18	tuft cell of colon	1.7146	1.6454
ADCY6	tuft cell of colon	0.8725	0.3908
ADGRG6	tuft cell of colon	6.0686	4.5989
AFAP1L2	tuft cell of colon	5.9470	5.3131
AGAP1	tuft cell of colon	7.8720	1.6514
AIG1	tuft cell of colon	1.1686	0.3882
AK9	tuft cell of colon	1.0288	0.3912
ALMS1	tuft cell of colon	1.9825	0.7811
ALOX5	tuft cell of colon	8.5899	3.0071
AMBRA1	tuft cell of colon	4.9074	2.9099
ANKRA2	tuft cell of colon	0.7228	0.3096
ANLN	tuft cell of colon	1.3606	0.6475
ANXA13	tuft cell of colon	5.1904	4.4232
ANXA3	tuft cell of colon	1.7634	0.6703
ANXA4	tuft cell of colon	3.8585	2.5924
AP1G2	tuft cell of colon	1.3830	0.9510
AP2A1	tuft cell of colon	0.7460	0.3211
ARFRP1	tuft cell of colon	0.6724	0.3158
ARGLU1	tuft cell of colon	7.2403	4.1005
ARHGAP12	tuft cell of colon	2.7047	1.1169
ARHGEF1	tuft cell of colon	1.6966	0.6076
ARHGEF10L	tuft cell of colon	2.8671	1.4084
ARHGEF11	tuft cell of colon	4.0985	3.0218
ARHGEF38	tuft cell of colon	6.4858	4.0229
ATP2A3	tuft cell of colon	8.1513	6.5043
ATP8A2	tuft cell of colon	4.9272	4.8024
AVIL	tuft cell of colon	5.5043	4.9449
AZGP1	tuft cell of colon	5.0307	3.0089
AZGP1P1	tuft cell of colon	0.7895	0.7878
B4GALNT4	tuft cell of colon	2.8209	2.7308
BAZ2B	tuft cell of colon	5.2198	0.8605
BDNF-AS	tuft cell of colon	0.5621	0.2971
BIK	tuft cell of colon	2.4973	1.1865
BLM	tuft cell of colon	0.6840	0.3825
BMX	tuft cell of colon	9.5249	8.8925
BTBD8	tuft cell of colon	0.6699	0.3897
C3orf70	tuft cell of colon	2.0536	1.4951
CAMK2D	tuft cell of colon	12.9018	0.5407
CAMTA2	tuft cell of colon	0.5696	0.2978
CAPN12	tuft cell of colon	1.2771	0.8175
CARMIL1	tuft cell of colon	7.9798	4.7421
CASC9	tuft cell of colon	1.4357	0.6622
CASZ1	tuft cell of colon	2.8648	1.2621
CBFA2T3	tuft cell of colon	0.7125	0.3607
CC2D1A	tuft cell of colon	3.3518	2.6054
CCDC14	tuft cell of colon	5.0127	2.6310
CCDC6	tuft cell of colon	1.3854	0.2751
CCSER1	tuft cell of colon	62.6742	55.9320
CD300LF	tuft cell of colon	1.7044	1.3784
CDCP1	tuft cell of colon	2.4868	0.7705
CDHR2	tuft cell of colon	5.2766	0.3713
CGNL1	tuft cell of colon	3.0704	1.3122
CHAT	tuft cell of colon	2.8987	2.8469
CHD6	tuft cell of colon	4.4827	2.3456
CHD9	tuft cell of colon	4.0631	0.4255
CHD9NB	tuft cell of colon	0.9565	0.7369
CHDH	tuft cell of colon	1.7170	1.0742
CHN2	tuft cell of colon	1.0993	0.6027
CLDN1	tuft cell of colon	0.8176	0.7655
CLIC5	tuft cell of colon	2.7455	0.9302
CLK2	tuft cell of colon	0.5073	0.2847
CLRN3	tuft cell of colon	1.4631	0.8002
CNIH3	tuft cell of colon	0.6013	0.3695
COG4	tuft cell of colon	1.7497	0.7959
COL27A1	tuft cell of colon	5.9179	5.6037
CORO2B	tuft cell of colon	3.0552	2.5000
CRAT37	tuft cell of colon	1.1060	1.0583
CSK	tuft cell of colon	1.1789	0.3889
CSMD1	tuft cell of colon	3.0326	2.9043
CSNK2A1	tuft cell of colon	1.5325	0.4944
CSTPP1	tuft cell of colon	1.6871	0.3634
CTNNA2	tuft cell of colon	1.1232	1.0237
CWH43	tuft cell of colon	0.8053	0.4794
CXXC1	tuft cell of colon	0.7507	0.5225
DCLK2	tuft cell of colon	3.3020	2.8403
DDX17	tuft cell of colon	6.3241	0.4829
DEPDC7	tuft cell of colon	1.1312	0.9278
DGKI	tuft cell of colon	2.7783	2.5700
DLEU1	tuft cell of colon	4.4389	0.8109
DMGDH	tuft cell of colon	1.6750	0.7770
DPY19L1P1	tuft cell of colon	1.0524	0.7412
DPYSL3	tuft cell of colon	7.3365	4.9743
EDIL3-DT	tuft cell of colon	0.6488	0.2595
EEF2K	tuft cell of colon	1.4691	0.3353
EGFEM1P	tuft cell of colon	1.0574	0.4966
EHF	tuft cell of colon	4.7942	1.7017
EIF1B-AS1	tuft cell of colon	1.1098	0.7401
EMC4	tuft cell of colon	1.3368	0.3034
ENC1	tuft cell of colon	1.0120	0.6365
ENSG00000231252	tuft cell of colon	0.9688	0.8805
ENSG00000241962	tuft cell of colon	0.7736	0.4318
ENSG00000242588	tuft cell of colon	1.3449	0.4075
ENSG00000246090	tuft cell of colon	1.4198	1.1584
ENSG00000249675	tuft cell of colon	1.4280	1.1328
ENSG00000259345	tuft cell of colon	2.5258	0.6629
ENSG00000259541	tuft cell of colon	0.6762	0.6600
ENSG00000259672	tuft cell of colon	0.6025	0.5857
ENSG00000259704	tuft cell of colon	0.9655	0.2548
ENSG00000283162	tuft cell of colon	0.5484	0.5296
ENSG00000284634	tuft cell of colon	1.9384	1.3742
ENSG00000285579	tuft cell of colon	2.0109	1.7152
ENSG00000286163	tuft cell of colon	0.5925	0.5170
ENSG00000287704	tuft cell of colon	2.9685	1.6643
ENSG00000288047	tuft cell of colon	2.5336	1.6818
ENSG00000288398	tuft cell of colon	0.5805	0.5698
ENSG00000289349	tuft cell of colon	1.5543	0.5714
ENSG00000289474	tuft cell of colon	13.8729	3.4361
ENSG00000289865	tuft cell of colon	1.1282	0.2870
ENSG00000289901	tuft cell of colon	1.1797	0.2609
ENTPD6	tuft cell of colon	0.8127	0.2731
EPB41L1	tuft cell of colon	3.1320	2.1348
EPB41L4B	tuft cell of colon	1.3163	0.2678
EPCAM-DT	tuft cell of colon	1.5211	1.2109
EPM2A	tuft cell of colon	10.3079	9.9451
EPS8L2	tuft cell of colon	2.8591	1.3901
EPS8L3	tuft cell of colon	2.1096	0.2653
EXOC7	tuft cell of colon	0.9931	0.4093
FADS2B	tuft cell of colon	1.0984	1.0626
FAM171A1	tuft cell of colon	3.5920	2.3011
FAM217B	tuft cell of colon	0.6625	0.3447
FAN1	tuft cell of colon	0.7373	0.4648
FARP2	tuft cell of colon	2.6398	0.3437
FAT1	tuft cell of colon	2.7084	0.5919
FAT3	tuft cell of colon	4.0357	3.8876
FDFT1	tuft cell of colon	2.1555	0.3341
FGFR4	tuft cell of colon	1.2910	0.9980
FGGY	tuft cell of colon	2.2895	1.3927
FHDC1	tuft cell of colon	1.9188	1.6565
FMO5	tuft cell of colon	1.1738	0.4883
FRY	tuft cell of colon	5.9011	3.5322
FTCDNL1	tuft cell of colon	0.6184	0.2519
FURIN	tuft cell of colon	1.5014	0.5612
FUT3	tuft cell of colon	1.2935	0.2843
FYB1	tuft cell of colon	23.6551	15.6262
GANC	tuft cell of colon	2.6637	1.9873
GBA3	tuft cell of colon	1.2271	0.9702
GDPD5	tuft cell of colon	1.2170	0.3135
GFI1B	tuft cell of colon	1.0178	0.8794
GLCE	tuft cell of colon	1.4821	0.8351
GMDS-DT	tuft cell of colon	4.1926	0.8107
GNG13	tuft cell of colon	1.4157	1.4149
GPR89A	tuft cell of colon	1.7536	1.4367
GPR89B	tuft cell of colon	1.2527	0.4825
GRIN2B	tuft cell of colon	2.4241	2.2202
GRK5	tuft cell of colon	8.6234	3.0654
H1-2	tuft cell of colon	3.4598	1.9004
H1-4	tuft cell of colon	3.1711	2.2166
H2AC12	tuft cell of colon	1.3605	0.5498
H2AC20	tuft cell of colon	1.2129	0.3879
H2AC6	tuft cell of colon	3.3045	0.8502
H2AC8	tuft cell of colon	0.6462	0.4211
H2BC18	tuft cell of colon	0.7777	0.3740
H2BC4	tuft cell of colon	1.6609	0.9437
H2BC5	tuft cell of colon	2.0344	0.4223
H2BC8	tuft cell of colon	1.0864	0.8297
H3C1	tuft cell of colon	1.0583	0.4733
H3C10	tuft cell of colon	0.9602	0.5491
H4C16	tuft cell of colon	0.9680	0.5749
H4C2	tuft cell of colon	0.5896	0.2943
H4C5	tuft cell of colon	1.3877	0.6788
HAP1	tuft cell of colon	0.7495	0.5635
HCCS-DT	tuft cell of colon	0.7366	0.3700
HCK	tuft cell of colon	9.4476	5.9400
HEATR6	tuft cell of colon	0.6553	0.5157
HGS	tuft cell of colon	0.7298	0.2620
HIP1R	tuft cell of colon	6.1080	5.4212
HLCS	tuft cell of colon	2.2826	1.1566
HMGB1P1	tuft cell of colon	0.7161	0.6957
HNF1A-AS1	tuft cell of colon	2.1820	1.1295
HOTAIRM1	tuft cell of colon	2.9922	2.2046
HOXA3	tuft cell of colon	1.2365	0.9045
HOXB6	tuft cell of colon	0.8275	0.4413
HPGDS	tuft cell of colon	9.0332	1.6716
HTR3C	tuft cell of colon	0.6153	0.6098
HTR3E	tuft cell of colon	1.7902	1.7837
IFI6	tuft cell of colon	1.7044	1.2737
IFT140	tuft cell of colon	0.8438	0.5783
IGF2BP2	tuft cell of colon	3.2054	0.3684
IGSF21	tuft cell of colon	2.7512	2.4224
IGSF3	tuft cell of colon	2.4385	2.2470
IL13RA1	tuft cell of colon	4.2455	1.4355
IL17RB	tuft cell of colon	8.7555	7.9009
ILF3	tuft cell of colon	2.4480	0.4309
INPP5B	tuft cell of colon	2.9992	2.3148
INTS1	tuft cell of colon	0.9925	0.6412
IPP	tuft cell of colon	0.7704	0.5795
IRAG2	tuft cell of colon	26.0742	20.7152
ITFG1	tuft cell of colon	3.2719	0.5223
ITPR2	tuft cell of colon	23.3753	16.1677
ITPRID1	tuft cell of colon	19.6203	19.5743
KCNQ1	tuft cell of colon	1.8178	0.8694
KCNQ4	tuft cell of colon	1.9441	1.8739
KDM4A	tuft cell of colon	0.5887	0.4453
KIF26B	tuft cell of colon	0.8992	0.5377
KLHDC10	tuft cell of colon	1.2874	0.4237
L1TD1	tuft cell of colon	0.8707	0.4779
LACTB2	tuft cell of colon	0.7639	0.4373
LASP1	tuft cell of colon	1.9571	0.8491
LENG8	tuft cell of colon	1.0946	0.6049
LHPP	tuft cell of colon	1.1261	0.9103
LIMD1	tuft cell of colon	3.1952	2.4119
LINC01091	tuft cell of colon	8.6211	7.3482
LINC01170	tuft cell of colon	3.0605	3.0254
LINC01331	tuft cell of colon	1.0690	0.9694
LINC01418	tuft cell of colon	0.8273	0.2958
LINC01748	tuft cell of colon	1.4227	1.0123
LINC01762	tuft cell of colon	0.8092	0.7447
LINC01843	tuft cell of colon	0.6293	0.2585
LINC01876	tuft cell of colon	2.9872	0.4343
LINC02576	tuft cell of colon	2.0566	1.7648
LINC02725	tuft cell of colon	2.0248	1.9686
LINC02937	tuft cell of colon	0.5826	0.4773
LIPG	tuft cell of colon	2.3093	1.7143
LMCD1-AS1	tuft cell of colon	1.5610	0.6579
LPAR2	tuft cell of colon	0.7014	0.3894
LRP5	tuft cell of colon	1.8771	1.0255
LUC7L3	tuft cell of colon	6.3592	3.3814
MAPK8IP1	tuft cell of colon	0.7240	0.4812
MARCKSL1	tuft cell of colon	7.3763	4.3485
MATCAP1	tuft cell of colon	0.5687	0.3530
MATK	tuft cell of colon	2.8389	1.7381
MBNL3	tuft cell of colon	1.3314	0.8447
MEGF9	tuft cell of colon	3.1691	0.8549
MGAM2	tuft cell of colon	3.5403	2.7532
MIR200CHG	tuft cell of colon	0.8332	0.4918
MIR29B2CHG	tuft cell of colon	1.4457	0.2715
MISP3	tuft cell of colon	0.6501	0.3452
MPRIP	tuft cell of colon	2.1506	0.6245
MTA3	tuft cell of colon	3.4541	2.5110
MTMR12	tuft cell of colon	1.2926	0.6656
MTMR9LP	tuft cell of colon	0.8563	0.5380
MTSS1	tuft cell of colon	7.0963	3.8527
MYO15B	tuft cell of colon	4.4170	0.2996
MYO1B	tuft cell of colon	7.5356	5.3599
MYO7B	tuft cell of colon	3.6888	1.9654
NAV2	tuft cell of colon	7.6524	3.4710
NCKAP5	tuft cell of colon	4.1470	0.5369
NCMAP	tuft cell of colon	3.9827	3.5616
NCOR1	tuft cell of colon	4.1223	1.1339
NEK6	tuft cell of colon	1.3595	0.9490
NR6A1	tuft cell of colon	2.2276	0.6259
NRCAM	tuft cell of colon	4.6513	3.2221
NREP	tuft cell of colon	0.5548	0.2688
NRG3	tuft cell of colon	1.6748	0.9212
OBSL1	tuft cell of colon	0.6577	0.4188
OGDHL	tuft cell of colon	1.7225	1.5674
ORC2	tuft cell of colon	1.2138	0.2661
