gene	tau	top_cell_state	top_expr	n_states
PDCD6IPP2	0.9087	myeloid dendritic cell	0.0735	28
ENSG00000261379	0.9794	fibroblast	0.0004	28
ENSG00000261382	1.0000	enterocyte of epithelium of large intestine	0.0000	28
ENSG00000261384		B cell	0.0000	28
ENSG00000261385	0.9401	intestinal crypt stem cell of colon	0.0015	28
MAFTRR	0.8028	enteroglial cell	0.0308	28
ENSG00000261391	1.0000	enterocyte of epithelium of large intestine	0.0000	28
ENSG00000261392	0.9970	tuft cell of colon	0.0312	28
ENSG00000261393	0.9585	BEST4+ enterocyte	0.0044	28
ENSG00000261394	0.9320	B cell	0.0228	28
HSPE1P5	0.9772	paneth cell of colon	0.0022	28
ENSG00000261396	0.9702	CD8-positive, alpha-beta T cell	0.0012	28
LINC01177	0.9860	large intestine goblet cell	0.0012	28
ENSG00000261398	1.0000	enterocyte of epithelium of large intestine	0.0033	28
MAPK8IP3-AS1	0.9194	mast cell	0.0108	28
ENSG00000261400	0.9661	enterocyte of epithelium of large intestine	0.0001	28
HERC2P1	0.9345	tuft cell of colon	0.0002	28
ENSG00000261402	0.9289	BEST4+ enterocyte	0.0019	28
ENSG00000261403	0.9679	enteroglial cell	0.0147	28
PSMD7-DT	0.6970	large intestine goblet cell	0.0586	28
CHEK2P6	0.9492	enterocyte of epithelium of large intestine	0.0003	28
ENSG00000261407	0.8839	tuft cell of colon	0.0274	28
TEN1-CDK3	0.8358	tuft cell of colon	0.0253	28
CDH13-AS1	0.9377	colon endothelial cell	0.0044	28
ENSG00000261411	0.9856	enterochromaffin-like cell	0.3253	28
CORO1A-AS1	0.9045	mature NK T cell	0.1435	28
HERC2P6	0.9636	enteroglial cell	0.0040	28
PLA2G10DP	0.7775	B cell	0.0281	28
MPC1-DT	0.8637	enterocyte of epithelium of large intestine	0.1453	28
ENSG00000261421	0.9998	transit amplifying cell of colon	0.0016	28
TMEM202-AS1	0.7139	enterochromaffin-like cell	0.1352	28
ATP5PBP7	0.9737	B cell	0.0012	28
ENSG00000261426	0.9988	enterocyte of epithelium of large intestine	0.0007	28
ENSG00000261427	0.8311	colon endothelial cell	0.0277	28
DPPA2P4	0.9582	enterochromaffin-like cell	0.0718	28
ENSG00000261430	0.9290	myeloid leukocyte	0.0148	28
DHX35-DT	0.8665	colon endothelial cell	0.0087	28
LINC01613	0.9745	enterocyte of epithelium of large intestine	0.0001	28
ENSG00000261433	0.9922	tuft cell of colon	0.0433	28
ENSG00000261434	1.0000	tuft cell of colon	0.0004	28
ENSG00000261435	0.9667	plasma cell	0.0065	28
ENSG00000261436	0.8823	B cell	0.0093	28
LINC02894	0.8320	natural killer cell	0.1487	28
DUX4L45	0.9992	tuft cell of colon	0.0002	28
POLG-DT	0.7890	mature NK T cell	0.0476	28
ENSG00000261442	0.7773	mast cell	0.0239	28
ENSG00000261444	0.9796	tuft cell of colon	0.0001	28
LINC00559	0.9603	tuft cell of colon	0.0122	28
ENSG00000261447	0.9805	transit amplifying cell of colon	0.0135	28
ENSG00000261448	0.8758	innate lymphoid cell	0.2135	28
ENSG00000261449	0.9300	natural killer cell	0.0855	28
ENSG00000261451	0.8627	myeloid leukocyte	0.0191	28
LINC01735	0.9937	plasma cell	0.0201	28
LINC01003	0.8143	enterochromaffin-like cell	0.3735	28
TUBB8	0.8689	tuft cell of colon	0.0176	28
ENSG00000261457	0.9604	fibroblast	0.0010	28
ENSG00000261458	0.9846	paneth cell of colon	0.0000	28
ENSG00000261459	0.7288	large intestine goblet cell	0.0167	28
ENSG00000261460	0.8945	myeloid leukocyte	0.7159	28
UBE2MP1	0.9628	plasma cell	0.0007	28
COQ7-DT	0.8841	enterochromaffin-like cell	0.0624	28
ENSG00000261466	0.9983	enterocyte of epithelium of large intestine	0.0000	28
ENSG00000261467	0.9559	B cell	0.0011	28
ENSG00000261468	0.8990	colon endothelial cell	0.1029	28
ENSG00000261469	0.9373	transit amplifying cell of colon	0.0110	28
ENSG00000261471	0.9630	myeloid leukocyte	0.0057	28
ENSG00000261472	0.9507	colon macrophage	0.0100	28
ENSG00000261474	0.7581	innate lymphoid cell	0.2046	28
LINC02190	0.9721	enterocyte of epithelium of large intestine	0.0004	28
ENSG00000261476	0.8804	BEST4+ enterocyte	0.0061	28
ENSG00000261478	0.9772	tuft cell of colon	0.0002	28
CARHSP1-DT	0.8622	large intestine goblet cell	0.0373	28
ENSG00000261482		B cell	0.0000	28
PAN3-AS1	0.8747	natural killer cell	0.0995	28
RARRES2P9	1.0000	enterocyte of epithelium of large intestine	0.0000	28
ENSG00000261487	0.8731	myeloid dendritic cell	0.0248	28
TBILA	0.9060	large intestine goblet cell	0.2104	28
ENSG00000261489	1.0000	enterocyte of epithelium of large intestine	0.0000	28
DNM1P31	1.0000	enterocyte of epithelium of large intestine	0.0000	28
MPHOSPH10P7	0.9995	enterocyte of epithelium of large intestine	0.0002	28
LINC00566	0.9264	enteroglial cell	0.0036	28
ENSG00000261499	0.7077	naive thymus-derived CD4-positive, alpha-beta T cell	0.0194	28
BBS7-DT	0.9461	enterocyte of epithelium of large intestine	0.0095	28
LINC01686	0.9597	enteroglial cell	0.0477	28
ENSG00000261505	0.8778	mature NK T cell	0.0905	28
ENSG00000261507		B cell	0.0000	28
TP53TG3B		B cell	0.0000	28
CYP3A137P		B cell	0.0000	28
ENSG00000261512	0.8189	enteroglial cell	0.0024	28
ENSG00000261513	0.8760	BEST4+ enterocyte	0.0110	28
LINC01976	0.9970	type L enteroendocrine cell	0.0445	28
VN1R70P	1.0000	enterocyte of epithelium of large intestine	0.0000	28
LINC00558	0.9512	innate lymphoid cell	0.1480	28
ENSG00000261519	0.9699	natural killer cell	0.1067	28
DLGAP1-AS5	0.9301	large intestine goblet cell	0.0130	28
ENSG00000261522	0.9738	enteroglial cell	0.0682	28
ENSG00000261523	0.9519	paneth cell of colon	0.0000	28
ABCB10P3	0.9902	tuft cell of colon	0.0002	28
ENSG00000261526	0.8660	innate lymphoid cell	0.2605	28
ENSG00000261527	0.9388	myeloid leukocyte	0.0071	28
CCNYL7	0.9615	transit amplifying cell of colon	0.0100	28
ENSG00000261529	0.8909	enterocyte of epithelium of large intestine	0.0019	28
ENSG00000261532		B cell	0.0000	28
ENSG00000261535	0.9005	myeloid dendritic cell	0.0103	28
ABHD17AP9		B cell	0.0000	28
ENSG00000261537	0.8979	BEST4+ enterocyte	0.0018	28
ENSG00000261538	1.0000	enterocyte of epithelium of large intestine	0.0008	28
ENSG00000261540	0.8990	tuft cell of colon	0.0148	28
ENSG00000261541	0.9954	BEST4+ enterocyte	0.0015	28
ENSG00000261542	0.8208	myeloid dendritic cell	0.0400	28
ENSG00000261543	0.9352	BEST4+ enterocyte	0.0019	28
ENSG00000261544	0.7980	naive thymus-derived CD4-positive, alpha-beta T cell	0.2767	28
ENSG00000261546	0.9060	regulatory T cell	0.0118	28
HLA-P	0.9926	BEST4+ enterocyte	0.0008	28
ENSG00000261549	0.9031	B cell	0.0005	28
ENSG00000261552	0.9499	mast cell	0.0044	28
ENSG00000261553	0.8212	BEST4+ enterocyte	0.4642	28
ENSG00000261554		B cell	0.0000	28
ENSG00000261555	1.0000	enterocyte of epithelium of large intestine	0.0000	28
SMG1P7	0.6182	myofibroblast cell	0.0613	28
EEF1A1P38	0.8977	CD4-positive, alpha-beta T cell	0.0012	28
LINC01859	0.9200	enterocyte of epithelium of large intestine	0.0007	28
FSCN1P1	0.9991	enterocyte of epithelium of large intestine	0.0007	28
ENSG00000261560	0.7493	gamma-delta T cell	0.1057	28
ENSG00000261561		B cell	0.0000	28
ENSG00000261564	0.9827	colon macrophage	0.0001	28
ENSG00000261566	1.0000	large intestine goblet cell	0.0012	28
ENSG00000261569	1.0000	enterocyte of epithelium of large intestine	0.0000	28
AGK-DT	0.9198	enteroglial cell	0.0139	28
ENSG00000261572	0.9590	tuft cell of colon	0.3024	28
ENSG00000261573	0.7927	gamma-delta T cell	0.8417	28
ENSG00000261575	0.9508	type L enteroendocrine cell	0.0489	28
ENSG00000261578	0.9669	fibroblast	0.0316	28
ENPP7P13	1.0000	enterocyte of epithelium of large intestine	0.0046	28
HERC2P11	0.9132	paneth cell of colon	0.0001	28
ENSG00000261582	0.8991	myofibroblast cell	0.0109	28
ENSG00000261583	0.9715	large intestine goblet cell	0.0692	28
ENSG00000261584	0.8908	enterochromaffin-like cell	0.0329	28
ENSG00000261586	0.9510	naive thymus-derived CD4-positive, alpha-beta T cell	0.0691	28
TMEM249	0.8703	large intestine goblet cell	0.0035	28
ENSG00000261588	0.9956	large intestine goblet cell	0.0004	28
ENSG00000261590	0.9847	tuft cell of colon	0.0003	28
ENSG00000261592	0.8780	natural killer cell	0.2144	28
CYP4A27P	1.0000	enterocyte of epithelium of large intestine	0.0000	28
TPBGL	0.9693	colon macrophage	0.0045	28
PPM1J-DT	0.8973	large intestine goblet cell	0.0775	28
ENSG00000261596	0.8232	natural killer cell	0.2147	28
HERC2P8	0.9466	tuft cell of colon	0.0005	28
ENSG00000261600	0.9647	fibroblast	0.0034	28
ENSG00000261602	0.8930	myeloid dendritic cell	0.0061	28
PRSS46P	1.0000	enterocyte of epithelium of large intestine	0.0004	28
ENSG00000261604	0.8960	intestinal crypt stem cell of colon	0.0076	28
ENSG00000261606	0.9925	tuft cell of colon	0.0085	28
ENSG00000261607		B cell	0.0000	28
SLC25A1P4	0.9973	myofibroblast cell	0.0018	28
GAN	0.5060	large intestine goblet cell	0.6874	28
ENSG00000261610	0.9276	tuft cell of colon	0.0042	28
ENSG00000261611	0.8675	BEST4+ enterocyte	0.0060	28
SUB1P3	0.9221	CD8-positive, alpha-beta T cell	0.0019	28
ENSG00000261613	0.6456	myeloid leukocyte	0.0363	28
YBX3P1	0.8696	colon macrophage	0.0025	28
LINC01858	0.9094	large intestine goblet cell	0.0017	28
TTC23-AS1	0.9678	enteroglial cell	0.1809	28
LINC02177	0.9366	enterocyte of epithelium of large intestine	0.0241	28
LINC02605	0.9535	BEST4+ enterocyte	0.3913	28
HMGN2P41	0.9888	paneth cell of colon	0.0026	28
LINC02179	0.9992	type L enteroendocrine cell	0.0562	28
NDUFB10P2	1.0000	enterocyte of epithelium of large intestine	0.0000	28
ENSG00000261625	0.9797	myofibroblast cell	0.0557	28
ENSG00000261627	0.9998	tuft cell of colon	0.0003	28
ENSG00000261628	0.9400	colon macrophage	0.0055	28
ENSG00000261629	1.0000	enterocyte of epithelium of large intestine	0.0000	28
ENSG00000261630	0.9026	regulatory T cell	0.0112	28
ENSG00000261632	0.8277	innate lymphoid cell	0.2010	28
ENSG00000261633	0.9768	tuft cell of colon	0.0182	28
PAQR5-DT	0.9251	transit amplifying cell of colon	0.0152	28
ENSG00000261635	0.9761	myofibroblast cell	0.0200	28
LINC02191	0.9802	intestinal crypt stem cell of colon	0.0012	28
LINC02127	0.9995	plasma cell	0.0001	28
ENSG00000261638	0.9989	natural killer cell	0.1487	28
ENSG00000261641	0.8969	myeloid leukocyte	0.0075	28
ENSG00000261642	0.9720	plasma cell	0.0003	28
CYLD-AS1	0.8260	BEST4+ enterocyte	0.0785	28
DISC1FP1	0.8606	naive thymus-derived CD4-positive, alpha-beta T cell	0.7209	28
ENSG00000261646	0.9525	regulatory T cell	0.0022	28
IMPDH1P11	0.9896	enterocyte of epithelium of large intestine	0.0000	28
ENSG00000261648		B cell	0.0000	28
GOLGA6L7	0.9497	tuft cell of colon	0.0068	28
ENSG00000261651	1.0000	enterocyte of epithelium of large intestine	0.0000	28
PIERCE2	0.8609	natural killer cell	0.1789	28
ENSG00000261653	0.9502	naive thymus-derived CD4-positive, alpha-beta T cell	0.0066	28
ENSG00000261654	0.8417	myeloid dendritic cell	0.0178	28
ENSG00000261655	0.9849	myofibroblast cell	0.0906	28
BEAN1-AS1	0.9717	myeloid dendritic cell	0.0173	28
ENSG00000261659	0.9305	mature NK T cell	0.0395	28
ECI1-AS1	0.8480	paneth cell of colon	0.0067	28
TTC39A-AS1	0.9268	large intestine goblet cell	0.1730	28
TUBAP4	0.9962	enterocyte of epithelium of large intestine	0.0000	28
LY6L	0.9988	colon endothelial cell	0.0009	28
ENSG00000261668	0.9663	tuft cell of colon	0.0158	28
ENSG00000261669	0.9040	innate lymphoid cell	0.5156	28
ENSG00000261670	0.9215	enteroglial cell	0.0050	28
ENSG00000261671	0.9961	mature NK T cell	0.0483	28
ENSG00000261673	0.9847	B cell	0.0005	28
ENSG00000261675		B cell	0.0000	28
SCRT1	0.9857	transit amplifying cell of colon	0.0078	28
ATP5PDP1	0.9853	myofibroblast cell	0.0001	28
ENSG00000261680		B cell	0.0000	28
ENSG00000261682	0.9629	BEST4+ enterocyte	0.0014	28
LINC00838	0.9726	tuft cell of colon	0.0281	28
ENSG00000261684	0.8744	natural killer cell	0.1487	28
ENSG00000261687	0.9089	naive thymus-derived CD4-positive, alpha-beta T cell	0.0056	28
AGGF1P4	1.0000	enterocyte of epithelium of large intestine	0.0000	28
ENSG00000261691	0.9940	transit amplifying cell of colon	0.0113	28
ENSG00000261692	0.9274	B cell	0.0015	28
ENSG00000261693	0.8525	transit amplifying cell of colon	0.0077	28
ENSG00000261695	0.9567	paneth cell of colon	0.0000	28
ENSG00000261696	0.9718	large intestine goblet cell	0.0005	28
ENSG00000261697	0.9980	tuft cell of colon	0.0101	28
HPR	0.9853	enteroglial cell	0.0454	28
ENSG00000261702	1.0000	enterocyte of epithelium of large intestine	0.0000	28
LINC02168	0.9743	plasma cell	0.0022	28
IGHV1OR16-1	0.9698	BEST4+ enterocyte	0.0010	28
LINC00165	1.0000	enterocyte of epithelium of large intestine	0.0000	28
ENSG00000261707	0.9629	colon endothelial cell	0.0025	28
DNM1P32		B cell	0.0000	28
ENSG00000261709		B cell	0.0000	28
ENSG00000261710	1.0000	enterocyte of epithelium of large intestine	0.0000	28
FRG2DP	0.9600	enterocyte of epithelium of large intestine	0.0000	28
SSTR5-AS1	0.9858	type L enteroendocrine cell	0.7146	28
ENSG00000261714	0.9324	innate lymphoid cell	0.2469	28
LINC01477	0.8941	fibroblast	0.0014	28
H2BC20P	0.7793	enteroglial cell	0.1332	28
ENSG00000261717	0.9120	tuft cell of colon	0.0670	28
ENSG00000261719		B cell	0.0000	28
ENSG00000261722	0.9513	fibroblast	0.0218	28
ENSG00000261723	0.8251	B cell	0.0178	28
ENSG00000261725	1.0000	enterocyte of epithelium of large intestine	0.0002	28
ENSG00000261727	0.9948	myeloid leukocyte	0.0049	28
ENSG00000261728	0.9896	enterocyte of epithelium of large intestine	0.0003	28
GS1-204I12.4	0.8976	enterocyte of epithelium of large intestine	0.0167	28
FOXF2-DT	0.9956	fibroblast	0.0068	28
ENSG00000261731	1.0000	CD4-positive, alpha-beta T cell	0.0006	28
ENSG00000261732	0.6971	B cell	0.0394	28
ENSG00000261734	0.9502	enterochromaffin-like cell	0.0358	28
ENSG00000261736	0.8772	enterocyte of epithelium of large intestine	0.0036	28
MIR3976HG	0.8496	large intestine goblet cell	0.0045	28
GOLGA8S	0.9867	mature NK T cell	0.0095	28
BOLA2-SMG1P6	0.8646	natural killer cell	0.1152	28
FRG2KP	0.9987	fibroblast	0.0004	28
LINC00922	0.9483	fibroblast	0.0145	28
ENSG00000261743	0.9922	colon endothelial cell	0.0000	28
ZFPM1-AS1	0.8750	type L enteroendocrine cell	0.0389	28
ENSG00000261745	0.9994	enterocyte of epithelium of large intestine	0.0002	28
ENSG00000261747		B cell	0.0000	28
SPRING1P3	0.9998	enterocyte of epithelium of large intestine	0.0009	28
LINC02180	0.9677	BEST4+ enterocyte	0.0013	28
ENSG00000261751	0.9817	enterocyte of epithelium of large intestine	0.0014	28
AGGF1P8	1.0000	enterocyte of epithelium of large intestine	0.0000	28
ENSG00000261754	0.9085	colon endothelial cell	0.0083	28
STAG1-DT	0.9807	tuft cell of colon	0.2376	28
ENSG00000261759	0.8504	myeloid dendritic cell	0.0882	28
ENSG00000261760	0.9289	colon endothelial cell	0.0033	28
LINC02616	0.9428	large intestine goblet cell	0.0229	28
ENSG00000261762	0.9810	paneth cell of colon	0.0035	28
ENSG00000261763	0.9894	B cell	0.0007	28
KRT18P18	0.9518	enterocyte of epithelium of large intestine	0.0016	28
ENSG00000261765	0.8183	plasma cell	0.0021	28
ENSG00000261766	0.6535	innate lymphoid cell	0.0677	28
ENSG00000261770	0.9783	innate lymphoid cell	0.2605	28
DNAAF4-CCPG1	0.9932	large intestine goblet cell	0.0052	28
ENSG00000261774	0.9996	B cell	0.0017	28
ENSG00000261776	0.9809	BEST4+ enterocyte	0.0016	28
DDX19A-DT	0.5956	mast cell	0.1106	28
ENSG00000261778	0.9973	paneth cell of colon	0.0000	28
ENSG00000261779	1.0000	plasma cell	0.0002	28
LINC02582	0.8934	colon endothelial cell	0.0097	28
LINC01654	0.9377	myeloid dendritic cell	0.0090	28
ENSG00000261782	0.9717	paneth cell of colon	0.0000	28
ENSG00000261783	0.8815	monocyte	0.0520	28
ENSG00000261786	0.9907	plasma cell	0.0116	28
TCF24	0.9559	colon endothelial cell	0.0062	28
ENSG00000261789	0.9453	B cell	0.0011	28
ENSG00000261790	0.8467	enterocyte of epithelium of large intestine	0.0079	28
DNM1P28	1.0000	enterocyte of epithelium of large intestine	0.0000	28
ENSG00000261793	0.9913	large intestine goblet cell	0.0021	28
GOLGA8H	0.8855	colon macrophage	0.0090	28
ENSG00000261795	0.9767	colon macrophage	0.0065	28
ISY1-RAB43	0.6975	mast cell	0.0272	28
ENSG00000261798	0.9203	tuft cell of colon	0.0139	28
ENSG00000261799	0.7904	naive thymus-derived CD4-positive, alpha-beta T cell	0.0530	28
ENSG00000261800	1.0000	enterocyte of epithelium of large intestine	0.0011	28
LOXL1-AS1	0.8391	naive thymus-derived CD4-positive, alpha-beta T cell	0.0447	28
ENSG00000261802		B cell	0.0000	28
LINC02140	0.9511	tuft cell of colon	0.0011	28
ENSG00000261804	0.8288	large intestine goblet cell	0.0199	28
LINC02141	0.8272	mast cell	0.0067	28
CYP3A54P	1.0000	enterocyte of epithelium of large intestine	0.0000	28
ENSG00000261810	0.9872	fibroblast	0.0043	28
LINC02164	0.9992	type L enteroendocrine cell	0.1673	28
TUBB8P7	0.9509	enterocyte of epithelium of large intestine	0.0014	28
ENSG00000261813	0.9761	transit amplifying cell of colon	0.0038	28
ENSG00000261815	0.9965	tuft cell of colon	0.0003	28
ENSG00000261816	0.9910	fibroblast	0.0030	28
ENSG00000261817	0.9945	naive thymus-derived CD4-positive, alpha-beta T cell	0.0133	28
ENSG00000261818	0.9789	tuft cell of colon	0.0197	28
ENSG00000261819	0.8680	mast cell	0.0284	28
DNM1P49	1.0000	enterocyte of epithelium of large intestine	0.0000	28
ENSG00000261821	0.9790	colon endothelial cell	0.0235	28
ENSG00000261822	0.7991	transit amplifying cell of colon	0.0161	28
ENSG00000261823	0.9443	plasma cell	0.0134	28
LINC00662	0.6151	B cell	0.5581	28
ENSG00000261826	0.9958	fibroblast	0.0002	28
ENSG00000261829	0.9458	transit amplifying cell of colon	0.0135	28
ENSG00000261831	0.8707	enterochromaffin-like cell	0.0358	28
ENSG00000261832	0.7137	myeloid leukocyte	0.0103	28
IGHV3OR16-15	0.9760	plasma cell	0.0035	28
ENSG00000261835	0.9804	myeloid leukocyte	0.0033	28
ENSG00000261837	0.9585	naive thymus-derived CD4-positive, alpha-beta T cell	0.0120	28
ENSG00000261838	0.7772	myofibroblast cell	0.0191	28
ENSG00000261839	0.8400	myeloid leukocyte	0.0117	28
ENSG00000261840	0.6970	tuft cell of colon	0.0283	28
ENSG00000261842	0.8919	B cell	0.0013	28
ENSG00000261845	0.7962	myeloid dendritic cell	0.1349	28
ENSG00000261848	0.8654	myeloid leukocyte	0.0043	28
LINC02186	0.9983	colon endothelial cell	0.0059	28
MIA	0.9909	enteroglial cell	0.1111	28
LINC01996	0.9407	fibroblast	0.0021	28
ENSG00000261864	0.8832	type L enteroendocrine cell	0.0281	28
MFSD1P1	0.8303	enterochromaffin-like cell	0.0358	28
ENSG00000261872	0.8123	regulatory T cell	0.0254	28
SMIM36	0.8624	fibroblast	0.0137	28
ZNF594-DT	0.9018	B cell	0.5354	28
ENSG00000261882	0.9871	plasma cell	0.0000	28
ENSG00000261884	0.9306	innate lymphoid cell	0.2413	28
GOSR2-DT	0.8929	large intestine goblet cell	0.0094	28
ENSG00000261888	0.9581	colon macrophage	0.2587	28
ENSG00000261889	0.7790	colon endothelial cell	0.2297	28
ENSG00000261898	0.9333	myeloid leukocyte	0.0054	28
MTND5P33	0.9742	myeloid leukocyte	0.0017	28
RPL23AP84		B cell	0.0000	28
ENSG00000261915	0.9920	naive thymus-derived CD4-positive, alpha-beta T cell	0.0052	28
ENSG00000261916	0.8263	BEST4+ enterocyte	0.0195	28
ENSG00000261924	0.8953	regulatory T cell	0.0143	28
PCDHGA9	0.9263	myofibroblast cell	0.0439	28
ENSG00000261938		B cell	0.0000	28
LARP7P2	0.9877	CD8-positive, alpha-beta T cell	0.0008	28
GFY	0.9870	mature NK T cell	0.0092	28
ENSG00000261959	0.9930	enteroglial cell	0.0106	28
ISCA1P3	0.9944	enteroglial cell	0.0001	28
ENSG00000261970	0.9674	colon endothelial cell	0.0061	28
MMP25-AS1	0.8801	innate lymphoid cell	0.7860	28
ENSG00000261976	1.0000	enterocyte of epithelium of large intestine	0.0008	28
ENSG00000261978	0.9972	type L enteroendocrine cell	0.0400	28
KYNUP1	0.9865	enterocyte of epithelium of large intestine	0.0003	28
ENSG00000261996	0.9847	B cell	0.0039	28
ENSG00000261997	0.8978	myeloid leukocyte	0.0713	28
ENSG00000262000		B cell	0.0000	28
DLGAP1-AS2	0.7555	large intestine goblet cell	0.2241	28
ENSG00000262003	0.9681	colon endothelial cell	0.0352	28
ENSG00000262006	1.0000	fibroblast	0.0005	28
ENSG00000262008		B cell	0.0000	28
ENSG00000262011	0.9999	enterocyte of epithelium of large intestine	0.0007	28
ENSG00000262020	0.8499	natural killer cell	0.2974	28
