gene	tau	top_cell_state	top_expr	n_states
LONP1	0.2733	intestine goblet cell	0.2347	21
CATSPERD	0.9739	intestine goblet cell	0.0004	21
PRR22	0.4917	stem cell	0.0297	21
DUS3L	0.2887	neural crest cell	0.1429	21
NRTN	0.8671	enteric smooth muscle cell	0.1373	21
FUT6	0.8323	enteroendocrine cell	0.0110	21
FUT3	0.9511	epithelial cell	0.0147	21
ENSG00000267709	0.9906	mesothelial cell	0.0013	21
FUT5	0.9868	mesodermal cell	0.0003	21
ENSG00000267740	0.6931	hematopoietic cell	0.0062	21
NDUFA11	0.3532	myofibroblast cell	4.2356	21
ENSG00000267314	0.9847	pericyte	0.0011	21
VMAC	0.6313	endothelial cell of lymphatic vessel	0.1136	21
ENSG00000267571	0.5301	endothelial cell of lymphatic vessel	0.0221	21
CAPS	0.8535	epithelial cell	0.2907	21
RANBP3	0.3880	interstitial cell of Cajal	0.4311	21
RANBP3-DT	0.7929	pericyte	0.0076	21
RFX2	0.4416	enteroendocrine cell	0.1515	21
ENSG00000267262	0.8050	enteroendocrine cell	0.0035	21
ACSBG2	0.9232	intestine goblet cell	0.0010	21
MLLT1	0.5734	mesothelial cell	0.4749	21
ENSG00000267563	0.7530	myofibroblast cell	0.0477	21
ACER1	0.6805	enteric neuron	0.0023	21
CLPP	0.3651	endothelial cell of lymphatic vessel	1.0670	21
ALKBH7	0.3877	mesothelial cell	2.6002	21
PSPN	0.6904	mesothelial cell	0.0757	21
GTF2F1	0.2980	pericyte	0.7091	21
KHSRP	0.2265	mesodermal cell	0.6101	21
SLC25A41	0.6206	colon epithelial cell	0.0082	21
SLC25A23	0.5686	mesothelial cell	0.2935	21
CRB3	0.7499	colon epithelial cell	0.3569	21
DENND1C	0.8519	hematopoietic cell	0.1965	21
ENSG00000275234	0.8054	colon epithelial cell	0.0859	21
TUBB4A	0.9468	enteric neuron	0.3734	21
ENSG00000268191	0.8363	colon epithelial cell	0.0006	21
TNFSF9	0.8921	hematopoietic cell	0.0215	21
CD70	0.9752	vein endothelial cell	0.0170	21
TNFSF14	0.9870	hematopoietic cell	0.0458	21
C3	0.9011	mesothelial cell	0.0606	21
GPR108	0.3892	endothelial cell of lymphatic vessel	0.4049	21
TRIP10	0.5188	endothelial cell of artery	0.4807	21
ENSG00000269680	0.8740	epithelial cell	0.0058	21
SH2D3A	0.7902	colon epithelial cell	0.3353	21
VAV1	0.9873	hematopoietic cell	0.3193	21
ADGRE1	0.9994	hematopoietic cell	0.0426	21
ZNF557	0.4355	fibroblast	0.1210	21
INSR	0.8438	endothelial cell of artery	3.0012	21
ARHGEF18-AS1	0.7730	interstitial cell of Cajal	0.0047	21
ARHGEF18	0.6723	neural crest cell	0.0035	21
PEX11G	0.6061	intestine goblet cell	0.1393	21
SAXO5	0.9117	enteroendocrine cell	0.0433	21
ZNF358	0.3605	enteric neuron	0.3310	21
ENSG00000269371	0.9775	fibroblast	0.0003	21
MCOLN1	0.6989	hematopoietic cell	0.3948	21
PNPLA6	0.7724	endothelial cell of artery	0.3874	21
CAMSAP3	0.7523	enteroendocrine cell	0.2037	21
XAB2	0.3626	neural crest cell	0.3286	21
PET100	0.4222	endothelial cell of lymphatic vessel	1.7272	21
ENSG00000268400	0.8385	endothelial cell of lymphatic vessel	0.0379	21
PCP2	0.8532	hematopoietic cell	0.0111	21
ENSG00000268204	0.9247	colon epithelial cell	0.0003	21
STXBP2	0.8892	hematopoietic cell	1.9582	21
RETN	0.9991	hematopoietic cell	4.5605	21
MCEMP1	0.9991	hematopoietic cell	0.1944	21
TRAPPC5	0.6225	endothelial cell of lymphatic vessel	0.1068	21
FCER2	0.9899	hematopoietic cell	0.0270	21
CLEC4G	0.9902	enteroendocrine cell	0.1729	21
CD209	0.9971	hematopoietic cell	0.2758	21
CLEC4M	0.9642	mesothelial cell	0.0169	21
EVI5L	0.6074	enteric neuron	0.1017	21
PRR36	0.8574	enteric neuron	0.1494	21
ENSG00000268120	0.8626	enteric neuron	0.0046	21
LRRC8E	0.7754	progenitor cell	0.0071	21
ENSG00000214248	0.4482	enteric neuron	0.0101	21
MAP2K7	0.3839	enteric neuron	0.5112	21
ENSG00000268149	0.8773	endothelial cell of lymphatic vessel	0.0056	21
TGFBR3L	0.7628	erythroblast	0.0078	21
ENSG00000260500	0.8055	colon epithelial cell	0.0029	21
SNAPC2	0.4530	pericyte	0.4230	21
CTXN1	0.7695	mesothelial cell	0.4060	21
TIMM44	0.1958	neural crest cell	0.4338	21
ELAVL1	0.2846	neural crest cell	1.3385	21
ENSG00000269813	0.9392	enteric smooth muscle cell	0.0005	21
ENSG00000267939	0.6082	endothelial cell of lymphatic vessel	0.0441	21
CCL25	0.8759	stem cell	6.6434	21
FBN3	0.6132	mesothelial cell	0.2327	21
CERS4	0.5143	enteroendocrine cell	0.4263	21
ENSG00000271717	0.8008	enteroendocrine cell	0.0008	21
CD320	0.8563	vein endothelial cell	4.7627	21
ENSG00000167774	0.9195	erythroblast	0.0017	21
NDUFA7	0.3853	enteroendocrine cell	0.5703	21
RPS28	0.2977	vein endothelial cell	53.2491	21
KANK3	0.9194	endothelial cell of lymphatic vessel	1.9028	21
ANGPTL4	0.8428	vein endothelial cell	0.4372	21
RAB11B-AS1	0.5781	endothelial cell of lymphatic vessel	0.1786	21
RAB11B	0.4750	interstitial cell of Cajal	1.9898	21
MARCHF2	0.7750	endothelial cell of artery	0.3536	21
ENSG00000268931	0.9614	hematopoietic cell	0.0072	21
HNRNPM	0.4039	neural crest cell	3.3555	21
PRAM1	0.9974	hematopoietic cell	0.6709	21
ZNF414	0.3085	interstitial cell of Cajal	0.3099	21
MYO1F	0.9889	hematopoietic cell	1.5977	21
ADAMTS10	0.5739	fibroblast	0.1449	21
ENSG00000267986	0.7792	mesodermal cell	0.0029	21
ZNF558	0.3346	interstitial cell of Cajal	0.0790	21
MUC16	0.9681	mesothelial cell	0.0215	21
ZNF317	0.2326	interstitial cell of Cajal	0.1063	21
OR7D2	0.8218	interstitial cell of Cajal	0.0022	21
OR7E24	0.9614	hematopoietic cell	0.0010	21
ENSG00000267510	0.8332	myofibroblast cell	0.0017	21
ZNF699	0.6452	pericyte	0.0673	21
ZNF559	0.4428	interstitial cell of Cajal	0.2852	21
ZNF559-ZNF177	0.5974	mesodermal cell	0.0052	21
ZNF177	0.8096	enteric neuron	0.0080	21
ZNF266	0.2403	neural crest cell	0.0997	21
ZNF560	0.8468	endothelial cell of lymphatic vessel	0.0106	21
ZNF426	0.4107	interstitial cell of Cajal	0.3475	21
ZNF426-DT	0.5870	endothelial cell of lymphatic vessel	0.0396	21
ZNF121	0.4042	progenitor cell	0.1930	21
ZNF561	0.4636	endothelial cell of artery	0.3833	21
ZNF562	0.4401	enteric neuron	0.3926	21
ZNF812P	0.9215	hematopoietic cell	0.0102	21
ENSG00000277587	0.9774	hematopoietic cell	0.0081	21
ENSG00000267612	0.9489	pericyte	0.0021	21
ZNF846	0.5136	endothelial cell of lymphatic vessel	0.0893	21
ENSG00000266950	0.8029	colon epithelial cell	0.0025	21
FBXL12	0.3800	interstitial cell of Cajal	0.4013	21
UBL5	0.3132	endothelial cell of artery	5.5809	21
PIN1-DT	0.7645	endothelial cell of lymphatic vessel	0.0047	21
PIN1	0.5304	enteric neuron	2.2461	21
OLFM2	0.8763	enteric neuron	0.8178	21
COL5A3	0.9821	pericyte	0.3965	21
RDH8	0.9736	neural crest cell	0.0006	21
SHFL	0.4939	interstitial cell of Cajal	0.5180	21
ENSG00000267387	0.8690	pericyte	0.0044	21
ANGPTL6	0.8801	fibroblast	0.1883	21
PPAN	0.5187	epithelial cell	0.3873	21
P2RY11	0.3813	stem cell	0.0378	21
EIF3G	0.1669	pericyte	2.1117	21
DNMT1	0.5029	neural crest cell	1.1372	21
S1PR2	0.7104	mesodermal cell	0.4961	21
MRPL4	0.2289	stem cell	0.6452	21
LIMASI	0.8985	fibroblast	0.0010	21
ICAM1	0.9186	endothelial cell of artery	0.9890	21
ICAM4-AS1	0.7426	erythroblast	0.0024	21
ICAM4	0.8884	erythroblast	0.1767	21
ICAM5	0.9541	mesothelial cell	0.0138	21
ZGLP1	0.7101	hematopoietic cell	0.0669	21
ENSG00000167807	0.5834	mesodermal cell	0.1069	21
FDX2	0.4290	interstitial cell of Cajal	0.2807	21
RAVER1	0.3550	interstitial cell of Cajal	0.0321	21
ENSG00000274425	0.4153	interstitial cell of Cajal	0.0231	21
ICAM3	0.9133	hematopoietic cell	1.1734	21
TYK2	0.5417	endothelial cell of artery	0.2542	21
CDC37	0.6924	endothelial cell of artery	3.9565	21
PDE4A	0.8080	hematopoietic cell	0.0608	21
KEAP1	0.3511	vein endothelial cell	0.4207	21
S1PR5	0.9790	pericyte	0.5883	21
ATG4D	0.4869	enteric neuron	0.2834	21
KRI1	0.4530	neural crest cell	0.1807	21
CDKN2D	0.8452	enteric neuron	1.0822	21
AP1M2	0.7408	epithelial cell	0.7046	21
SLC44A2	0.4824	endothelial cell of artery	0.5064	21
ILF3-DT	0.3872	mesodermal cell	0.5569	21
ILF3	0.4315	neural crest cell	2.2252	21
QTRT1	0.4086	epithelial cell	0.7455	21
DNM2	0.4857	endothelial cell of lymphatic vessel	0.4175	21
TMED1	0.3871	colon epithelial cell	0.7968	21
C19orf38	0.9699	hematopoietic cell	0.6685	21
CARM1	0.3186	pericyte	0.2927	21
YIPF2	0.4216	colon epithelial cell	0.5660	21
TIMM29	0.2557	progenitor cell	0.2275	21
SMARCA4	0.5807	enteric neuron	1.7596	21
LDLR	0.6583	endothelial cell of artery	0.5672	21
SPC24	0.6109	neural crest cell	0.4068	21
KANK2	0.7616	enteric smooth muscle cell	1.8429	21
DOCK6	0.8413	endothelial cell of artery	1.1993	21
DOCK6-AS1	0.9175	enteric smooth muscle cell	0.0531	21
ANGPTL8	0.8984	enteric smooth muscle cell	0.0052	21
TSPAN16	0.8521	pericyte	0.0044	21
RAB3D	0.6240	epithelial cell	0.6481	21
TMEM205	0.4885	epithelial cell	1.2670	21
CCDC159	0.5205	endothelial cell of artery	0.1456	21
PLPPR2	0.6824	enteric neuron	0.2621	21
ENSG00000267277	0.5499	epithelial cell	0.0064	21
SWSAP1	0.4243	enteroendocrine cell	0.1215	21
EPOR	0.7706	endothelial cell of artery	0.4559	21
RGL3	0.8646	enteroendocrine cell	0.2499	21
ODAD3	0.8418	pericyte	0.1196	21
PRKCSH	0.2439	colon epithelial cell	1.2182	21
ELAVL3	0.9886	enteric neuron	2.1389	21
ZNF653	0.4842	endothelial cell of lymphatic vessel	0.0441	21
ECSIT	0.3009	stem cell	0.6877	21
CNN1	0.9552	enteric smooth muscle cell	12.6706	21
ELOF1	0.4316	interstitial cell of Cajal	0.9907	21
ZNF627	0.4215	mesodermal cell	0.2381	21
ACP5	0.8245	vein endothelial cell	0.3146	21
ZNF833P	0.6646	endothelial cell of artery	0.0428	21
ZNF823	0.5140	epithelial cell	0.0911	21
ZNF441	0.5484	interstitial cell of Cajal	0.0866	21
ZNF491	0.7789	enteric neuron	0.0214	21
ZNF440	0.3486	endothelial cell of artery	0.0607	21
ZNF439	0.5892	interstitial cell of Cajal	0.2243	21
ZNF69	0.6509	colon epithelial cell	0.0954	21
ZNF700	0.4363	enteroendocrine cell	0.0906	21
ENSG00000267179	0.8662	mesodermal cell	0.0003	21
ZNF763	0.4381	enteric neuron	0.0383	21
ZNF433	0.6164	mesodermal cell	0.1474	21
ENSG00000257355	0.9252	hematopoietic cell	0.0015	21
ZNF878	0.8478	pericyte	0.0031	21
ZNF844	0.4679	enteric neuron	0.2183	21
ZNF788P	0.4492	neural crest cell	0.0961	21
ZNF20	0.4889	interstitial cell of Cajal	0.0289	21
ZNF625-ZNF20	0.7807	epithelial cell	0.0053	21
ZNF625	0.4703	mesodermal cell	0.1441	21
ZNF136	0.4092	neural crest cell	0.1598	21
ENSG00000234773	0.6495	neural crest cell	0.0182	21
ZNF44	0.2927	myofibroblast cell	0.1918	21
ZNF563	0.4839	mesothelial cell	0.0659	21
ZNF442	0.6589	interstitial cell of Cajal	0.1253	21
ENSG00000268744	0.6208	epithelial cell	0.0158	21
ZNF799	0.5114	progenitor cell	0.0668	21
ZNF443	0.3526	mesodermal cell	0.0439	21
ENSG00000269755	0.8508	neural crest cell	0.0020	21
ENSG00000234848	0.9745	fibroblast	0.0004	21
ZNF709	0.5618	enteric neuron	0.0353	21
ZNF564	0.4336	pericyte	0.0393	21
ENSG00000269693	0.8741	colon epithelial cell	0.0011	21
LINC02926	0.8748	enterocyte	0.0006	21
ZNF490	0.6819	myofibroblast cell	0.0108	21
ZNF791	0.4006	enteric neuron	0.4903	21
ENSG00000269242	0.8201	hematopoietic cell	0.0158	21
MAN2B1	0.8163	hematopoietic cell	0.1346	21
WDR83	0.2392	mesodermal cell	0.2058	21
WDR83OS	0.2680	epithelial cell	3.0855	21
DHPS	0.5586	enteric neuron	1.2926	21
ENSG00000268945	0.7584	stem cell	0.0045	21
FBXW9	0.5018	endothelial cell of lymphatic vessel	0.1959	21
ENSG00000267791	0.9580	intestine goblet cell	0.0011	21
TNPO2	0.3447	enteric neuron	0.2749	21
TRIR	0.2396	interstitial cell of Cajal	3.9859	21
GET3	0.4901	endothelial cell of lymphatic vessel	0.9919	21
BEST2	0.9776	intestine goblet cell	0.0199	21
HOOK2	0.6226	enterocyte	1.1591	21
JUNB	0.6549	endothelial cell of artery	7.9126	21
PRDX2	0.5809	erythroblast	9.6022	21
ENSG00000267062	0.7314	endothelial cell of lymphatic vessel	0.0189	21
RNASEH2A	0.5815	neural crest cell	1.0334	21
RTBDN	0.9856	enteric neuron	0.0230	21
ENSG00000267424	0.8863	enteric neuron	0.0027	21
MAST1	0.9263	enteric neuron	0.1299	21
DNASE2	0.7107	myofibroblast cell	0.2650	21
ENSG00000267735	0.9127	vein endothelial cell	0.0002	21
KLF1	0.9987	erythroblast	0.8437	21
GCDH	0.3346	neural crest cell	0.2643	21
SYCE2	0.5978	interstitial cell of Cajal	0.0252	21
FARSA	0.2917	enteric neuron	0.5560	21
FARSA-AS1	0.9532	fibroblast	0.0009	21
CALR	0.4895	endothelial cell of lymphatic vessel	6.8349	21
ENSG00000267458	0.5311	endothelial cell of lymphatic vessel	0.1638	21
RAD23A	0.1239	pericyte	1.4628	21
GADD45GIP1	0.3944	endothelial cell of lymphatic vessel	2.8754	21
DAND5	0.9707	endothelial cell of lymphatic vessel	0.0454	21
NFIX	0.8055	myofibroblast cell	0.3304	21
LYL1	0.8682	vein endothelial cell	1.0615	21
TRMT1	0.2705	neural crest cell	0.2870	21
NACC1	0.5583	endothelial cell of artery	0.2041	21
ENSG00000266897	0.9632	enteric neuron	0.0002	21
ENSG00000267512	0.8857	hematopoietic cell	0.0023	21
STX10	0.3949	endothelial cell of artery	0.7739	21
IER2	0.4005	mesodermal cell	5.4408	21
ENSG00000267598	0.4644	colon epithelial cell	0.0213	21
CACNA1A	0.9552	enteroendocrine cell	0.7015	21
YJU2B	0.5380	endothelial cell of artery	0.4824	21
MRI1	0.6653	endothelial cell of artery	0.3647	21
ENSG00000267633	0.8504	endothelial cell of artery	0.0167	21
C19orf53	0.3104	endothelial cell of artery	3.1523	21
ZSWIM4	0.6638	endothelial cell of artery	0.1315	21
MIR23AHG	0.6763	fibroblast	0.4705	21
NANOS3	0.8187	enteric neuron	0.1162	21
BRME1	0.7375	neural crest cell	0.0610	21
CC2D1A	0.3048	enteroendocrine cell	0.2106	21
PODNL1	0.9006	enteric neuron	0.0291	21
DCAF15	0.4675	endothelial cell of artery	0.2208	21
RFX1	0.3660	fibroblast	0.2095	21
ENSG00000275091	0.7049	enteroendocrine cell	0.0066	21
ENSG00000267670	0.9610	myofibroblast cell	0.0011	21
IL27RA	0.8056	endothelial cell of artery	0.3533	21
PALM3	0.7821	enteric neuron	0.0410	21
MISP3	0.8646	intestine goblet cell	0.0923	21
C19orf67	0.9248	epithelial cell	0.0053	21
SAMD1	0.4156	vein endothelial cell	0.2635	21
PRKACA	0.4354	hematopoietic cell	0.2772	21
ENSG00000267783	0.9647	hematopoietic cell	0.0035	21
ASF1B	0.4307	interstitial cell of Cajal	0.2597	21
ADGRL1-AS1	0.6008	endothelial cell of artery	0.0468	21
ADGRL1	0.6028	enteric neuron	0.4399	21
ENSG00000267723	0.7291	mesodermal cell	0.0076	21
LINC01841	0.7928	enteric neuron	0.0052	21
LINC01842	0.7346	fibroblast	0.0097	21
ADGRE5	0.7698	hematopoietic cell	0.4299	21
DDX39A	0.4635	endothelial cell of lymphatic vessel	0.7950	21
PKN1	0.7655	endothelial cell of artery	1.1493	21
PTGER1	0.9705	myofibroblast cell	0.1771	21
GIPC1	0.4854	endothelial cell of lymphatic vessel	0.7077	21
DNAJB1	0.6336	hematopoietic cell	2.1867	21
TECR	0.5696	colon epithelial cell	2.7158	21
NDUFB7	0.2564	endothelial cell of lymphatic vessel	2.8189	21
CLEC17A	0.9990	hematopoietic cell	0.0037	21
ADGRE3	0.9980	hematopoietic cell	0.0367	21
ZNF333	0.4488	mesodermal cell	0.1014	21
ADGRE2	0.9823	hematopoietic cell	0.1948	21
OR7C1	0.9295	myofibroblast cell	0.0003	21
SLC1A6	0.8654	enteric neuron	0.0517	21
SYDE1	0.7857	pericyte	0.5281	21
ILVBL	0.4770	enterocyte	0.7100	21
ILVBL-AS1	0.9419	endothelial cell of lymphatic vessel	0.0086	21
NOTCH3	0.9330	pericyte	2.6856	21
ENSG00000269635	0.9491	pericyte	0.0077	21
EPHX3	0.7573	pericyte	0.0578	21
BRD4	0.3261	neural crest cell	0.8642	21
ENSG00000273218	0.7719	pericyte	0.0009	21
AKAP8	0.2512	colon epithelial cell	0.1845	21
AKAP8L	0.3503	enteric smooth muscle cell	0.3925	21
WIZ	0.5009	endothelial cell of lymphatic vessel	0.2667	21
RASAL3	0.9694	hematopoietic cell	0.2416	21
PGLYRP2	0.9914	hematopoietic cell	0.0033	21
CYP4F22	0.9342	mesodermal cell	0.0122	21
CYP4F8	0.9163	endothelial cell of artery	0.0085	21
CYP4F3	0.9568	enteroendocrine cell	0.0309	21
CYP4F12	0.9578	epithelial cell	0.0447	21
ENSG00000268673	0.8010	progenitor cell	0.0087	21
UCA1-AS1	0.9117	enteroendocrine cell	0.0091	21
CLEC4OP	0.9989	hematopoietic cell	0.0916	21
CYP4F2	0.9726	enteroendocrine cell	0.0193	21
CYP4F11	0.9533	mesodermal cell	0.0003	21
TPM4	0.6512	myofibroblast cell	8.8321	21
ENSG00000267373	0.9488	neural crest cell	0.0003	21
RAB8A	0.3904	hematopoietic cell	0.8463	21
ENSG00000269243	0.7384	hematopoietic cell	0.0068	21
HSH2D	0.9087	hematopoietic cell	0.2004	21
CIB3	0.9448	hematopoietic cell	0.0029	21
FAM32A	0.3572	enteric neuron	1.4065	21
ENSG00000267033	0.7363	endothelial cell of lymphatic vessel	0.0052	21
AP1M1	0.3955	endothelial cell of lymphatic vessel	0.4794	21
KLF2-DT	0.8953	hematopoietic cell	0.0381	21
KLF2	0.9405	endothelial cell of artery	2.8923	21
ENSG00000277825	0.6398	pericyte	0.0069	21
EPS15L1	0.3869	vein endothelial cell	0.2676	21
ENSG00000267703	0.7553	pericyte	0.0010	21
CALR3	0.9636	neural crest cell	0.0005	21
C19orf44	0.6518	epithelial cell	0.0752	21
CHERP	0.2954	neural crest cell	0.2631	21
ENSG00000269399	0.5399	colon epithelial cell	0.0127	21
SLC35E1	0.4306	endothelial cell of artery	0.2094	21
ENSG00000268309	0.9247	myofibroblast cell	0.0019	21
ENSG00000279529	0.4343	interstitial cell of Cajal	0.0273	21
MED26	0.4183	interstitial cell of Cajal	0.0859	21
ENSG00000268087	0.9443	pericyte	0.0008	21
ENSG00000269427	0.9430	endothelial cell of artery	0.0068	21
SMIM7	0.2535	mesodermal cell	1.1589	21
TMEM38A	0.7238	endothelial cell of artery	0.0525	21
NWD1	0.8756	endothelial cell of artery	0.0008	21
SIN3B	0.6036	endothelial cell of artery	0.2481	21
F2RL3	0.9453	vein endothelial cell	0.5120	21
CPAMD8	0.7985	endothelial cell of lymphatic vessel	0.2876	21
ENSG00000268985	0.9679	vein endothelial cell	0.0009	21
HAUS8	0.5541	neural crest cell	0.1521	21
MYO9B	0.7300	hematopoietic cell	0.5950	21
ENSG00000269066	0.9424	endothelial cell of artery	0.0054	21
ENSG00000268056	0.8207	intestine goblet cell	0.0007	21
ENSG00000269480	0.9838	stem cell	0.0015	21
USE1	0.3095	pericyte	0.4780	21
OCEL1	0.4681	enterocyte	0.2634	21
NR2F6	0.4571	colon epithelial cell	0.4979	21
USHBP1	0.9454	endothelial cell of artery	0.6361	21
BABAM1	0.3133	endothelial cell of lymphatic vessel	1.0033	21
ANKLE1	0.6384	erythroblast	0.0597	21
ABHD8	0.5878	interstitial cell of Cajal	0.2522	21
MRPL34	0.3866	endothelial cell of lymphatic vessel	0.9922	21
DDA1	0.4713	endothelial cell of artery	0.6222	21
ANO8	0.6541	mesothelial cell	0.0381	21
GTPBP3	0.4069	enteric neuron	0.2665	21
PLVAP	0.9774	vein endothelial cell	10.6342	21
CCDC194	0.8471	myofibroblast cell	0.0035	21
BST2	0.8549	interstitial cell of Cajal	5.7364	21
BISPR	0.7658	hematopoietic cell	0.0594	21
MVB12A	0.5471	endothelial cell of lymphatic vessel	1.1958	21
ENSG00000269481	0.8914	enteric neuron	0.0035	21
ENSG00000269053	0.8415	pericyte	0.0129	21
TMEM221	0.7840	myofibroblast cell	0.0227	21
NXNL1	0.8590	myofibroblast cell	0.0012	21
SLC27A1	0.6170	endothelial cell of artery	0.1989	21
PGLS-DT	0.6655	endothelial cell of lymphatic vessel	0.1178	21
PGLS	0.4408	endothelial cell of lymphatic vessel	2.7189	21
ENSG00000269161	0.9044	pericyte	0.0005	21
NIBAN3	0.9831	hematopoietic cell	0.1178	21
COLGALT1	0.6895	endothelial cell of artery	0.7164	21
UNC13A	0.9466	enteric neuron	0.0635	21
MAP1S	0.6483	endothelial cell of artery	0.4429	21
FCHO1	0.8581	mesothelial cell	0.1514	21
B3GNT3	0.8834	colon epithelial cell	0.1187	21
INSL3	0.8667	interstitial cell of Cajal	0.0034	21
JAK3	0.8874	hematopoietic cell	0.2205	21
RPL18A	0.3139	stem cell	62.8830	21
SLC5A5	0.8680	vein endothelial cell	0.0005	21
CCDC124	0.3173	enteric neuron	0.9934	21
KCNN1	0.6593	enteric neuron	0.0667	21
ARRDC2	0.9508	endothelial cell of lymphatic vessel	0.6526	21
IL12RB1	0.9973	hematopoietic cell	0.1026	21
MAST3	0.6525	hematopoietic cell	0.1064	21
MAST3-AS1	0.9384	interstitial cell of Cajal	0.0014	21
PIK3R2	0.4662	mesothelial cell	0.0382	21
IFI30	0.9908	hematopoietic cell	0.6109	21
MPV17L2	0.4398	endothelial cell of lymphatic vessel	0.1433	21
RAB3A	0.9432	enteric neuron	1.1653	21
ENSG00000268650	0.8100	endothelial cell of artery	0.0105	21
PDE4C	0.9747	interstitial cell of Cajal	0.6148	21
IQCN	0.6933	enteric neuron	0.0366	21
JUND	0.5135	endothelial cell of artery	1.2057	21
LSM4	0.3304	neural crest cell	3.1408	21
PGPEP1	0.5608	enterocyte	0.2747	21
GDF15	0.7573	progenitor cell	0.6727	21
LRRC25	0.9955	hematopoietic cell	0.5895	21
SSBP4	0.4126	enteric neuron	1.1218	21
ISYNA1	0.6617	mesothelial cell	2.2930	21
ENSG00000268199	0.9925	intestine goblet cell	0.0036	21
ELL	0.5661	hematopoietic cell	0.1432	21
ENSG00000268938	0.9613	stem cell	0.0002	21
FKBP8	0.5922	erythroblast	3.7835	21
KXD1	0.3736	endothelial cell of lymphatic vessel	1.0818	21
ENSG00000268030	0.7201	endothelial cell of lymphatic vessel	0.0465	21
KXD1-AS1	0.8909	enteroendocrine cell	0.0039	21
UBA52	0.4610	hematopoietic cell	25.8106	21
CRLF1	0.8358	enteric neuron	0.0085	21
REX1BD	0.4212	hematopoietic cell	1.3851	21
TMEM59L	0.9786	enteric neuron	0.8049	21
KLHL26	0.4518	mesothelial cell	0.0603	21
CRTC1	0.3456	enteroendocrine cell	0.1773	21
COMP	0.8678	mesodermal cell	0.0121	21
UPF1	0.4419	enteroendocrine cell	0.2194	21
CERS1	0.8112	enteric neuron	0.0975	21
ENSG00000269694	0.9665	enteric neuron	0.0010	21
COPE	0.2370	interstitial cell of Cajal	2.5860	21
DDX49	0.2812	enteric neuron	0.3728	21
HOMER3	0.8618	endothelial cell of lymphatic vessel	1.5527	21
HOMER3-AS1	0.7971	endothelial cell of lymphatic vessel	0.0069	21
SUGP2	0.2938	interstitial cell of Cajal	0.4898	21
ARMC6	0.2147	epithelial cell	0.2383	21
SLC25A42	0.4456	enteric neuron	0.1107	21
TMEM161A	0.3006	enterocyte	0.3132	21
BORCS8-MEF2B	0.7627	endothelial cell of artery	0.0135	21
