gene	cell_state	score	margin
TMEM79	Epi|Cycling TA	0.7256	inf
TMEM86B	Epi|Cycling TA	0.7541	inf
TMPRSS3	Epi|Cycling TA	0.9280	inf
TMSB4Y	Epi|Cycling TA	1.1498	0.4995
TOMM40	Epi|Cycling TA	2.0220	0.2585
TRDMT1	Epi|Cycling TA	1.0488	inf
TRIB3	Epi|Cycling TA	1.6137	0.4764
TRIM39	Epi|Cycling TA	0.5950	inf
TRMT10C	Epi|Cycling TA	1.5699	0.3083
TRMT112	Epi|Cycling TA	1.7322	0.3274
TTC12	Epi|Cycling TA	1.3122	0.3504
TTC26	Epi|Cycling TA	1.6464	inf
TTC30B	Epi|Cycling TA	0.5293	inf
TTLL10	Epi|Cycling TA	0.9510	inf
TTN-AS1	Epi|Cycling TA	0.5721	inf
TTTY15	Epi|Cycling TA	0.7390	inf
TXNDC16	Epi|Cycling TA	1.5770	0.7311
TXNRD3	Epi|Cycling TA	1.7773	inf
TYRO3	Epi|Cycling TA	2.4509	inf
UBE2S	Epi|Cycling TA	3.1105	0.7498
UBQLN4	Epi|Cycling TA	1.5854	0.2974
ULK4	Epi|Cycling TA	1.3324	inf
URB2	Epi|Cycling TA	1.8729	inf
USP3-AS1	Epi|Cycling TA	1.0280	inf
USP49	Epi|Cycling TA	0.8356	inf
WBSCR22	Epi|Cycling TA	1.5819	0.2842
WDR31	Epi|Cycling TA	0.8665	inf
WDR53	Epi|Cycling TA	1.6542	0.3064
WDR5B	Epi|Cycling TA	0.8076	inf
WDR90	Epi|Cycling TA	2.2607	1.3455
XYLB	Epi|Cycling TA	1.0286	0.3788
YBX2	Epi|Cycling TA	1.3080	0.5390
YY2	Epi|Cycling TA	1.1234	inf
ZBED4	Epi|Cycling TA	1.1679	0.3156
ZBED6CL	Epi|Cycling TA	0.9375	inf
ZBTB11-AS1	Epi|Cycling TA	0.6401	inf
ZBTB26	Epi|Cycling TA	0.6691	inf
ZBTB39	Epi|Cycling TA	1.4592	inf
ZBTB9	Epi|Cycling TA	1.7665	inf
ZC4H2	Epi|Cycling TA	0.7131	inf
ZCCHC4	Epi|Cycling TA	1.4277	inf
ZFP1	Epi|Cycling TA	1.3492	inf
ZFP30	Epi|Cycling TA	1.1655	inf
ZFP41	Epi|Cycling TA	0.7982	inf
ZHX1-C8ORF76	Epi|Cycling TA	1.2837	inf
ZKSCAN4	Epi|Cycling TA	0.8168	inf
ZKSCAN5	Epi|Cycling TA	0.8793	inf
ZMYM1	Epi|Cycling TA	1.4666	0.8437
ZNF107	Epi|Cycling TA	1.6900	inf
ZNF117	Epi|Cycling TA	0.7139	inf
ZNF180	Epi|Cycling TA	1.0636	inf
ZNF182	Epi|Cycling TA	0.9796	inf
ZNF184	Epi|Cycling TA	1.3437	inf
ZNF239	Epi|Cycling TA	1.6632	inf
ZNF251	Epi|Cycling TA	0.7892	inf
ZNF280B	Epi|Cycling TA	1.8663	inf
ZNF280C	Epi|Cycling TA	1.3932	inf
ZNF287	Epi|Cycling TA	1.5703	inf
ZNF343	Epi|Cycling TA	0.9358	inf
ZNF347	Epi|Cycling TA	0.6953	inf
ZNF35	Epi|Cycling TA	0.7922	inf
ZNF354B	Epi|Cycling TA	1.0518	inf
ZNF443	Epi|Cycling TA	0.9561	inf
ZNF45	Epi|Cycling TA	0.9453	inf
ZNF486	Epi|Cycling TA	1.0597	inf
ZNF502	Epi|Cycling TA	1.1051	inf
ZNF519	Epi|Cycling TA	2.2054	inf
ZNF529	Epi|Cycling TA	1.0903	inf
ZNF530	Epi|Cycling TA	1.9256	inf
ZNF550	Epi|Cycling TA	1.2991	inf
ZNF558	Epi|Cycling TA	0.7409	inf
ZNF567	Epi|Cycling TA	0.9020	0.2710
ZNF589	Epi|Cycling TA	1.1723	inf
ZNF594	Epi|Cycling TA	1.2369	inf
ZNF614	Epi|Cycling TA	1.2295	inf
ZNF621	Epi|Cycling TA	0.6594	inf
ZNF623	Epi|Cycling TA	1.0864	inf
ZNF628	Epi|Cycling TA	1.1396	inf
ZNF646	Epi|Cycling TA	0.5853	inf
ZNF653	Epi|Cycling TA	0.9220	inf
ZNF674-AS1	Epi|Cycling TA	0.8142	0.5362
ZNF678	Epi|Cycling TA	0.9170	inf
ZNF681	Epi|Cycling TA	1.4132	inf
ZNF682	Epi|Cycling TA	1.3395	inf
ZNF695	Epi|Cycling TA	3.2581	inf
ZNF696	Epi|Cycling TA	0.7202	inf
ZNF718	Epi|Cycling TA	1.3983	inf
ZNF724P	Epi|Cycling TA	1.4285	inf
ZNF736	Epi|Cycling TA	1.3556	inf
ZNF765	Epi|Cycling TA	0.9677	inf
ZNF776	Epi|Cycling TA	0.5951	inf
ZNF777	Epi|Cycling TA	1.4508	inf
ZNF81	Epi|Cycling TA	1.1522	0.2677
ZNF836	Epi|Cycling TA	0.5556	inf
ZNF845	Epi|Cycling TA	0.8124	inf
ZNF850	Epi|Cycling TA	1.3819	inf
ZNF891	Epi|Cycling TA	0.9928	inf
ZNRD1-AS1	Epi|Cycling TA	0.6852	inf
ZSCAN12	Epi|Cycling TA	1.4535	inf
ZSCAN16-AS1	Epi|Cycling TA	1.6434	0.2753
ZSWIM1	Epi|Cycling TA	0.5712	inf
ZXDB	Epi|Cycling TA	0.9262	inf
ABCB1	Epi|Enterocytes	3.7656	0.9197
ABHD3	Epi|Enterocytes	2.8090	1.2820
ABHD4	Epi|Enterocytes	2.2307	0.4597
ABTB2	Epi|Enterocytes	3.1877	1.1043
AC007182.6	Epi|Enterocytes	2.4574	0.8475
AC021218.2	Epi|Enterocytes	2.6468	inf
AC079922.3	Epi|Enterocytes	1.8300	0.9047
ACE2	Epi|Enterocytes	2.5782	1.4639
ACHE	Epi|Enterocytes	3.9301	0.6849
AKAP13	Epi|Enterocytes	1.6934	0.4232
AMACR	Epi|Enterocytes	2.1417	0.4601
AMBRA1	Epi|Enterocytes	1.6846	1.0194
ANKS4B	Epi|Enterocytes	1.4439	0.3543
AOC1	Epi|Enterocytes	2.3599	0.5178
AP000769.1	Epi|Enterocytes	3.2897	1.4945
AP001610.9	Epi|Enterocytes	3.8824	inf
APOBEC1	Epi|Enterocytes	4.0008	2.0519
APOL1	Epi|Enterocytes	3.2285	0.4535
APOL2	Epi|Enterocytes	2.5804	1.1915
APOL6	Epi|Enterocytes	1.8403	0.6107
APPL2	Epi|Enterocytes	2.7365	0.5200
AQP11	Epi|Enterocytes	2.7164	2.1349
ARHGEF18	Epi|Enterocytes	2.8253	1.0772
ARHGEF5	Epi|Enterocytes	1.5767	0.2817
ARL14	Epi|Enterocytes	2.9616	1.1115
ASB7	Epi|Enterocytes	1.3544	0.4377
ASPG	Epi|Enterocytes	2.0594	0.4916
ATP1B3	Epi|Enterocytes	2.4728	0.3100
B2M	Epi|Enterocytes	2.3221	1.0763
B3GNT8	Epi|Enterocytes	2.2667	0.5868
B4GALT1	Epi|Enterocytes	2.6815	0.6072
BARX2	Epi|Enterocytes	2.2818	1.5161
BCL2L11	Epi|Enterocytes	2.3660	0.2836
BCMO1	Epi|Enterocytes	1.6895	0.9161
BMF	Epi|Enterocytes	3.2728	0.5190
BMP3	Epi|Enterocytes	3.0237	1.3003
BTNL3	Epi|Enterocytes	2.2684	0.3604
BTNL8	Epi|Enterocytes	2.8248	0.5369
C10orf54	Epi|Enterocytes	2.6734	0.4059
C11orf86	Epi|Enterocytes	3.3196	0.6336
C12orf36	Epi|Enterocytes	4.0468	1.6011
C17orf67	Epi|Enterocytes	2.6271	0.9779
C1orf106	Epi|Enterocytes	2.6129	0.8742
C1orf116	Epi|Enterocytes	2.8877	1.2250
C2CD2L	Epi|Enterocytes	2.5688	0.5160
C4BPB	Epi|Enterocytes	1.9159	0.6307
C4orf19	Epi|Enterocytes	1.5991	0.9685
C5orf56	Epi|Enterocytes	1.9288	0.4636
C6orf222	Epi|Enterocytes	3.0047	1.3117
C8G	Epi|Enterocytes	3.3816	1.3255
CA13	Epi|Enterocytes	2.2049	1.2384
CAB39	Epi|Enterocytes	2.2164	0.8145
CABLES1	Epi|Enterocytes	2.4928	0.8828
CACNB1	Epi|Enterocytes	2.2799	inf
CASP10	Epi|Enterocytes	3.0343	1.0511
CASP5	Epi|Enterocytes	3.3329	1.9551
CASP7	Epi|Enterocytes	2.3893	0.6203
CASP8	Epi|Enterocytes	2.2913	0.8918
CCDC17	Epi|Enterocytes	2.2219	inf
CD274	Epi|Enterocytes	5.0222	2.7466
CD55	Epi|Enterocytes	2.0416	0.5549
CDH1	Epi|Enterocytes	2.0193	0.4965
CDHR2	Epi|Enterocytes	3.5256	0.2948
CDIP1	Epi|Enterocytes	2.4400	0.7494
CDKN1A	Epi|Enterocytes	2.8155	0.7316
CDR2	Epi|Enterocytes	1.0720	0.2582
CEACAM5	Epi|Enterocytes	4.1388	1.5081
CEACAM6	Epi|Enterocytes	3.7893	1.4632
CEACAM7	Epi|Enterocytes	4.2443	1.1930
CELA3A	Epi|Enterocytes	4.1691	1.2853
CELA3B	Epi|Enterocytes	4.2784	1.4880
CFDP1	Epi|Enterocytes	3.2609	0.7395
CGN	Epi|Enterocytes	2.6100	0.7226
CHMP2B	Epi|Enterocytes	2.0278	0.7776
CLCA4	Epi|Enterocytes	5.2987	1.0612
CLDN3	Epi|Enterocytes	1.9669	0.2716
CLDN4	Epi|Enterocytes	2.3337	0.5455
CLIC5	Epi|Enterocytes	3.0074	1.2288
CLRN3	Epi|Enterocytes	1.5561	0.2605
CNGA1	Epi|Enterocytes	2.5739	1.0537
CNNM4	Epi|Enterocytes	2.0871	0.3157
COL17A1	Epi|Enterocytes	2.7090	0.4599
CREBRF	Epi|Enterocytes	1.5795	0.5401
CTA-384D8.35	Epi|Enterocytes	4.6433	inf
CTC-479C5.12	Epi|Enterocytes	1.3411	1.0015
CTC-490G23.2	Epi|Enterocytes	3.7229	1.4743
CTD-2047H16.2	Epi|Enterocytes	1.8859	0.7985
CTD-2228K2.5	Epi|Enterocytes	3.9482	0.7922
CTD-2566J3.1	Epi|Enterocytes	2.7989	0.3947
CTSV	Epi|Enterocytes	2.2554	0.7116
CXADR	Epi|Enterocytes	2.0580	1.2200
CYP2B6	Epi|Enterocytes	2.9166	1.1545
CYP2C18	Epi|Enterocytes	1.8356	0.5148
CYP2D6	Epi|Enterocytes	2.2791	0.8585
CYP3A4	Epi|Enterocytes	3.8948	0.6822
CYP3A5	Epi|Enterocytes	2.4114	0.2560
DDX60	Epi|Enterocytes	2.9674	0.9779
DEDD2	Epi|Enterocytes	1.9707	0.4411
DEFB4A	Epi|Enterocytes	6.7269	inf
DENND5B	Epi|Enterocytes	2.6794	0.5740
DIO3	Epi|Enterocytes	2.7221	0.8583
DIRC2	Epi|Enterocytes	2.4704	0.5730
DNAH7	Epi|Enterocytes	2.4433	inf
DPH3	Epi|Enterocytes	1.6337	0.4903
DUOX2	Epi|Enterocytes	3.9385	1.8837
DUOXA2	Epi|Enterocytes	3.8224	2.3296
DUSP5	Epi|Enterocytes	4.4677	1.4186
DYRK2	Epi|Enterocytes	2.0380	0.7344
EDN3	Epi|Enterocytes	2.1627	0.5537
EIF2B5-AS1	Epi|Enterocytes	1.9866	inf
EIF4EBP2	Epi|Enterocytes	2.0903	0.8800
ELF3	Epi|Enterocytes	1.5161	0.3019
ELL	Epi|Enterocytes	1.2359	0.3241
ENKUR	Epi|Enterocytes	5.2228	inf
EPCAM	Epi|Enterocytes	1.5381	0.5568
EPS8L2	Epi|Enterocytes	1.7144	0.3642
EPS8L3	Epi|Enterocytes	1.5639	0.5980
EPSTI1	Epi|Enterocytes	2.6193	0.3910
ERBB2IP	Epi|Enterocytes	2.4742	1.1424
ERO1L	Epi|Enterocytes	2.3557	1.0514
ESPN	Epi|Enterocytes	2.2754	0.5893
EVI2B	Epi|Enterocytes	2.7557	1.4153
F2RL1	Epi|Enterocytes	2.0425	0.7769
FAM134C	Epi|Enterocytes	1.5029	0.5742
FAM47E-STBD1	Epi|Enterocytes	2.4089	inf
FAM83G	Epi|Enterocytes	1.9539	0.5785
FAM95B1	Epi|Enterocytes	2.9486	0.3121
FBXO32	Epi|Enterocytes	3.1309	0.8195
FDX1	Epi|Enterocytes	1.2295	0.2976
FEM1C	Epi|Enterocytes	1.9001	0.8853
FLVCR1-AS1	Epi|Enterocytes	1.5133	0.5074
FMO5	Epi|Enterocytes	2.0803	0.6663
FOXO4	Epi|Enterocytes	1.6314	0.7194
FRMD1	Epi|Enterocytes	2.1425	0.3002
FUT2	Epi|Enterocytes	1.8893	0.7146
FUT3	Epi|Enterocytes	1.8687	0.8234
GBP1	Epi|Enterocytes	2.7897	0.8236
GBP2	Epi|Enterocytes	3.1202	0.6152
GBP3	Epi|Enterocytes	2.5438	0.4691
GCNT3	Epi|Enterocytes	2.9915	0.3622
GDA	Epi|Enterocytes	2.8257	0.5176
GGT1	Epi|Enterocytes	2.5441	0.8147
GGT6	Epi|Enterocytes	1.6162	0.2667
GLRA4	Epi|Enterocytes	4.1000	1.1578
GLTSCR1	Epi|Enterocytes	1.6694	0.9908
GPA33	Epi|Enterocytes	2.6262	0.9224
GPATCH1	Epi|Enterocytes	1.0753	0.3937
GPR110	Epi|Enterocytes	4.9090	inf
GPR37L1	Epi|Enterocytes	3.6729	1.2269
GPRC5A	Epi|Enterocytes	3.7430	0.9863
GRB7	Epi|Enterocytes	1.6930	0.3508
GSDMB	Epi|Enterocytes	1.6805	0.3430
GTPBP1	Epi|Enterocytes	1.9067	0.8881
GTPBP2	Epi|Enterocytes	2.1895	0.7973
GUCA2B	Epi|Enterocytes	4.9643	0.3295
HAS3	Epi|Enterocytes	3.6833	1.5062
HBP1	Epi|Enterocytes	1.6482	0.2738
HCG27	Epi|Enterocytes	3.2638	inf
HDAC9	Epi|Enterocytes	4.6527	1.6982
HDHD3	Epi|Enterocytes	1.6779	0.6886
HECA	Epi|Enterocytes	1.9493	0.7052
HHLA2	Epi|Enterocytes	3.2823	1.1534
HIST1H1C	Epi|Enterocytes	3.8240	0.5883
HIST1H2AC	Epi|Enterocytes	2.5877	0.9108
HIST1H2BD	Epi|Enterocytes	2.7641	0.3377
HIST1H3D	Epi|Enterocytes	2.9230	0.6388
HIST1H4H	Epi|Enterocytes	3.2999	0.6769
HIST1H4J	Epi|Enterocytes	2.1121	1.1825
HKDC1	Epi|Enterocytes	3.0948	0.8517
HLA-B	Epi|Enterocytes	2.3224	0.4969
HLA-C	Epi|Enterocytes	2.4931	0.5932
HNF1A	Epi|Enterocytes	1.3238	0.7721
HRASLS2	Epi|Enterocytes	3.5761	1.3317
HUS1	Epi|Enterocytes	1.6235	0.3971
IDS	Epi|Enterocytes	2.2089	0.8976
IFFO2	Epi|Enterocytes	2.6541	2.0606
IFIT1	Epi|Enterocytes	3.9345	0.5553
IFNGR2	Epi|Enterocytes	3.0825	0.8193
IFNLR1	Epi|Enterocytes	2.8990	0.3881
IGSF3	Epi|Enterocytes	1.7969	0.3883
IL10RB	Epi|Enterocytes	1.9736	0.4994
IL22RA1	Epi|Enterocytes	3.3070	0.9818
IP6K1	Epi|Enterocytes	1.3548	0.3862
IRF1	Epi|Enterocytes	2.3391	0.5749
IRF6	Epi|Enterocytes	1.8155	0.5590
IRF7	Epi|Enterocytes	2.6015	0.9437
ISG15	Epi|Enterocytes	4.0605	0.7235
ISG20	Epi|Enterocytes	4.0544	1.1810
IST1	Epi|Enterocytes	1.5539	0.2740
ITCH	Epi|Enterocytes	1.5526	0.4872
ITGB6	Epi|Enterocytes	1.9861	0.7702
JOSD1	Epi|Enterocytes	2.4113	1.0295
JUND	Epi|Enterocytes	2.1336	0.3522
KDM3A	Epi|Enterocytes	1.9014	0.7000
KIAA0247	Epi|Enterocytes	2.8300	0.5932
KIAA0513	Epi|Enterocytes	1.6675	0.4693
KIAA2013	Epi|Enterocytes	1.8328	0.7570
KNG1	Epi|Enterocytes	3.8570	inf
KRT12	Epi|Enterocytes	2.6755	1.1566
KRTAP13-2	Epi|Enterocytes	2.5976	inf
LAMA3	Epi|Enterocytes	3.3918	1.0222
LAMC2	Epi|Enterocytes	2.9094	0.8809
LASP1	Epi|Enterocytes	1.9970	0.5125
LATS2	Epi|Enterocytes	3.4121	0.7806
LHX4	Epi|Enterocytes	3.2310	inf
LINC00035	Epi|Enterocytes	2.9814	1.0878
LINC00152	Epi|Enterocytes	4.2319	1.9207
LINC00520	Epi|Enterocytes	4.1201	1.4472
LINC00704	Epi|Enterocytes	3.7525	0.6239
LMBRD1	Epi|Enterocytes	1.6282	0.3625
LMO7	Epi|Enterocytes	2.8793	0.8009
LMTK2	Epi|Enterocytes	1.8811	0.3627
LRP10	Epi|Enterocytes	2.7172	1.0369
LRRC19	Epi|Enterocytes	2.1500	0.4874
LRRC56	Epi|Enterocytes	2.4450	1.1445
LSMEM1	Epi|Enterocytes	1.9435	0.6144
LSR	Epi|Enterocytes	2.1582	0.2690
LYPD8	Epi|Enterocytes	4.4382	0.6829
MAL2	Epi|Enterocytes	2.0178	0.5074
MAP1LC3B	Epi|Enterocytes	2.4130	0.7448
MAP1LC3B2	Epi|Enterocytes	2.0948	0.6904
MAPRE3	Epi|Enterocytes	2.1967	0.5060
MARVELD3	Epi|Enterocytes	1.9941	0.6360
MAX	Epi|Enterocytes	2.1765	0.7073
MBNL1-AS1	Epi|Enterocytes	1.5768	0.4240
MCL1	Epi|Enterocytes	2.0246	0.7527
MEP1A	Epi|Enterocytes	3.3015	0.9449
MFI2	Epi|Enterocytes	2.3925	0.6955
MIER3	Epi|Enterocytes	2.7441	1.3350
MIR4435-1HG	Epi|Enterocytes	3.9102	1.0554
MISP	Epi|Enterocytes	2.9862	0.8547
MMP24-AS1	Epi|Enterocytes	1.9879	0.6191
MT-ATP8	Epi|Enterocytes	0.8153	0.2799
MT-TM	Epi|Enterocytes	1.9645	1.9126
MUC13	Epi|Enterocytes	3.5653	0.9835
MUC17	Epi|Enterocytes	2.9474	0.5961
MXD1	Epi|Enterocytes	3.6219	1.0700
MXI1	Epi|Enterocytes	2.9309	1.0271
MYH14	Epi|Enterocytes	2.3314	0.5068
MYO15B	Epi|Enterocytes	3.4519	0.2751
MYO5B	Epi|Enterocytes	1.7788	0.3230
MYO7B	Epi|Enterocytes	1.8470	0.5993
MYRF	Epi|Enterocytes	1.2448	0.5469
NEAT1	Epi|Enterocytes	3.2923	0.5241
NEU1	Epi|Enterocytes	2.2658	0.9707
NEURL2	Epi|Enterocytes	1.9656	1.1241
NLN	Epi|Enterocytes	4.2264	1.4408
NOS2	Epi|Enterocytes	3.2894	1.1548
NR1I2	Epi|Enterocytes	1.7161	0.2600
NSUN3	Epi|Enterocytes	1.2396	0.3943
NT5C2	Epi|Enterocytes	2.1026	0.8373
NUDT18	Epi|Enterocytes	1.6010	0.5149
OAS1	Epi|Enterocytes	2.8212	0.9648
OASL	Epi|Enterocytes	3.9810	1.2536
OPTN	Epi|Enterocytes	2.3175	0.4750
OSTM1	Epi|Enterocytes	2.3274	0.7557
P2RX4	Epi|Enterocytes	2.1876	0.5245
PARD6B	Epi|Enterocytes	1.9364	0.8326
PARP12	Epi|Enterocytes	2.5047	0.5932
PARP14	Epi|Enterocytes	2.3512	0.7936
PAX8	Epi|Enterocytes	2.1557	0.8305
PC	Epi|Enterocytes	2.3179	0.7165
PDCD4-AS1	Epi|Enterocytes	2.0726	0.6493
PDCD6IP	Epi|Enterocytes	2.1005	0.7936
PDLIM2	Epi|Enterocytes	3.0397	0.9424
PDP1	Epi|Enterocytes	2.0165	0.8339
PDZK1IP1	Epi|Enterocytes	1.9604	0.4684
PEX26	Epi|Enterocytes	2.8999	0.6063
PHLPP2	Epi|Enterocytes	2.4983	0.7055
PIM1	Epi|Enterocytes	2.8510	0.9810
PIP4K2C	Epi|Enterocytes	1.6948	0.3988
PITX2	Epi|Enterocytes	0.9229	0.3033
PIWIL2	Epi|Enterocytes	2.1114	0.7770
PKP3	Epi|Enterocytes	1.5451	0.3073
PLA2G12B	Epi|Enterocytes	3.4588	0.7189
PLA2G4C	Epi|Enterocytes	3.4254	0.5944
PLA2G4F	Epi|Enterocytes	1.6821	0.4928
PLAC8	Epi|Enterocytes	4.2590	0.4580
PLEKHA7	Epi|Enterocytes	1.9569	0.5059
PLXNA3	Epi|Enterocytes	1.3798	0.6681
PNPLA2	Epi|Enterocytes	2.5895	0.6574
PPARD	Epi|Enterocytes	3.2127	0.9912
PPP1R14D	Epi|Enterocytes	2.3967	0.9836
PRDM1	Epi|Enterocytes	3.6536	1.3004
PRR13	Epi|Enterocytes	2.0066	0.2815
PRR15L	Epi|Enterocytes	1.6916	0.3672
PRSS22	Epi|Enterocytes	1.7164	0.9736
PRSS8	Epi|Enterocytes	2.2609	0.9923
PTPRH	Epi|Enterocytes	2.7331	0.7138
PTPRJ	Epi|Enterocytes	2.4593	inf
PTPRR	Epi|Enterocytes	3.8784	1.1401
RAB17	Epi|Enterocytes	1.6563	0.4535
RAB31	Epi|Enterocytes	4.2626	0.9208
RAB40C	Epi|Enterocytes	1.3129	0.4389
RAB6B	Epi|Enterocytes	3.8660	1.3872
RAB9A	Epi|Enterocytes	2.4981	0.8935
RARRES3	Epi|Enterocytes	3.7514	1.0923
RBP2	Epi|Enterocytes	2.1542	1.5221
RELB	Epi|Enterocytes	3.2173	0.4424
RETSAT	Epi|Enterocytes	2.3210	0.4480
RFFL	Epi|Enterocytes	1.3946	0.6529
RFK	Epi|Enterocytes	2.7766	0.9401
RHOF	Epi|Enterocytes	3.8085	1.2713
RHPN2	Epi|Enterocytes	2.5248	0.2998
RIMS3	Epi|Enterocytes	2.2022	1.8418
RIOK3	Epi|Enterocytes	2.3164	0.7462
RIPK1	Epi|Enterocytes	1.6305	0.4510
RIPK3	Epi|Enterocytes	2.0006	0.7492
RIPK4	Epi|Enterocytes	2.4738	1.6891
RMND5A	Epi|Enterocytes	2.1065	0.5779
RNF103	Epi|Enterocytes	2.1093	1.0872
RP11-10C24.3	Epi|Enterocytes	1.9436	inf
RP11-116O18.1	Epi|Enterocytes	2.7055	0.4813
RP11-1220K2.2	Epi|Enterocytes	3.5585	inf
RP11-125B21.2	Epi|Enterocytes	3.3057	inf
RP11-134L10.1	Epi|Enterocytes	3.8089	inf
RP11-1399P15.1	Epi|Enterocytes	3.6692	1.0411
RP11-202A13.1	Epi|Enterocytes	3.4886	inf
RP11-209E8.1	Epi|Enterocytes	4.7112	inf
RP11-227H15.4	Epi|Enterocytes	3.3851	inf
RP11-244F12.3	Epi|Enterocytes	1.9047	inf
RP11-284F21.10	Epi|Enterocytes	1.1748	0.4238
RP11-294O2.2	Epi|Enterocytes	1.9725	0.7221
RP11-29G8.3	Epi|Enterocytes	2.2542	1.2349
RP11-30P6.6	Epi|Enterocytes	2.5010	1.5720
RP11-349K16.1	Epi|Enterocytes	2.4405	0.8818
RP11-355B11.2	Epi|Enterocytes	1.9801	inf
RP11-35P15.1	Epi|Enterocytes	2.5097	0.7514
RP11-395P17.11	Epi|Enterocytes	1.4108	0.4394
RP11-395P17.3	Epi|Enterocytes	1.7313	0.2847
RP11-408H20.1	Epi|Enterocytes	2.6191	0.9479
RP11-427H3.3	Epi|Enterocytes	2.1935	0.4747
RP11-462G2.1	Epi|Enterocytes	3.5921	1.2372
RP11-465N4.4	Epi|Enterocytes	2.9749	1.3419
RP11-542M13.2	Epi|Enterocytes	2.8164	0.3684
RP11-567C2.1	Epi|Enterocytes	3.1494	0.8618
RP11-63P12.7	Epi|Enterocytes	3.1767	0.4476
RP11-671J11.6	Epi|Enterocytes	2.9497	inf
RP11-680F8.1	Epi|Enterocytes	2.6081	0.5973
RP11-690G19.3	Epi|Enterocytes	1.6156	0.7826
RP11-841O20.2	Epi|Enterocytes	1.9543	inf
RP13-15E13.1	Epi|Enterocytes	1.9985	inf
RP3-508I15.21	Epi|Enterocytes	2.0593	0.6959
RP5-1185I7.1	Epi|Enterocytes	2.2064	0.4155
RSAD2	Epi|Enterocytes	4.8225	1.6677
SAA1	Epi|Enterocytes	3.7127	3.5395
SAA2	Epi|Enterocytes	4.3100	inf
SAMD9	Epi|Enterocytes	3.0995	0.7281
SECTM1	Epi|Enterocytes	4.2888	0.5026
SFN	Epi|Enterocytes	2.5284	0.9027
SGPP2	Epi|Enterocytes	1.7601	0.6841
SLC14A2	Epi|Enterocytes	2.7587	1.5033
SLC15A1	Epi|Enterocytes	3.9292	0.8459
SLC17A4	Epi|Enterocytes	2.8592	0.5111
SLC1A1	Epi|Enterocytes	3.2001	1.4299
SLC20A2	Epi|Enterocytes	2.5594	0.9479
SLC25A23	Epi|Enterocytes	2.3105	0.5906
SLC25A53	Epi|Enterocytes	1.7631	0.5096
SLC26A3	Epi|Enterocytes	4.1522	0.6884
SLC30A10	Epi|Enterocytes	3.6219	1.0630
SLC35G1	Epi|Enterocytes	1.8088	0.4173
SLC3A1	Epi|Enterocytes	2.8315	1.0797
SLC3A2	Epi|Enterocytes	2.0897	0.3450
SLC51A	Epi|Enterocytes	2.9614	0.3977
SLC52A1	Epi|Enterocytes	2.4037	inf
SLC6A14	Epi|Enterocytes	3.2569	0.3203
SLC6A20	Epi|Enterocytes	3.7869	inf
SLC6A8	Epi|Enterocytes	3.4930	0.9427
SLC9A3R1	Epi|Enterocytes	2.9415	0.6881
SLC9A8	Epi|Enterocytes	1.5315	0.5973
SMAD3	Epi|Enterocytes	2.2145	0.4005
SMCHD1	Epi|Enterocytes	1.9129	0.6594
SMIM2-AS1	Epi|Enterocytes	2.6336	0.7833
SMIM22	Epi|Enterocytes	2.0340	0.5082
SMPD1	Epi|Enterocytes	3.4660	1.4485
SOWAHA	Epi|Enterocytes	1.8619	0.6187
SP100	Epi|Enterocytes	1.8067	0.5478
SP140L	Epi|Enterocytes	1.9323	0.7062
SPATA2L	Epi|Enterocytes	1.8793	0.8602
SPIRE2	Epi|Enterocytes	1.1199	0.3214
SQSTM1	Epi|Enterocytes	2.9277	0.8085
STK17B	Epi|Enterocytes	2.5321	0.5529
STK24	Epi|Enterocytes	2.2197	0.4194
STOM	Epi|Enterocytes	4.8481	0.4838
SULT1A2	Epi|Enterocytes	2.8371	0.3852
SULT2B1	Epi|Enterocytes	1.4608	0.6235
TCHP	Epi|Enterocytes	2.1757	0.4204
TCP11L2	Epi|Enterocytes	1.8369	inf
TDRD7	Epi|Enterocytes	1.7249	0.7700
TGM2	Epi|Enterocytes	5.6601	1.2846
TICAM1	Epi|Enterocytes	3.0344	0.8750
TJP3	Epi|Enterocytes	2.2046	0.6308
TLE3	Epi|Enterocytes	1.6962	0.6166
TM4SF20	Epi|Enterocytes	3.7762	1.4716
TMBIM1	Epi|Enterocytes	2.6284	0.5827
TMC5	Epi|Enterocytes	1.8324	1.1118
TMEM120B	Epi|Enterocytes	1.0997	0.5469
TMEM127	Epi|Enterocytes	2.3912	0.8837
TMEM140	Epi|Enterocytes	3.8682	0.8550
TMEM171	Epi|Enterocytes	2.5882	0.9240
TMEM184A	Epi|Enterocytes	1.3978	0.2534
TMEM236	Epi|Enterocytes	2.3380	0.6235
TMEM45B	Epi|Enterocytes	2.2918	0.6504
TMEM8A	Epi|Enterocytes	1.9146	0.5089
TMIGD1	Epi|Enterocytes	3.6445	1.0833
TMPRSS2	Epi|Enterocytes	3.0561	1.5495
TNIP1	Epi|Enterocytes	2.3407	1.0401
TNK1	Epi|Enterocytes	1.3504	0.3652
TOR1AIP2	Epi|Enterocytes	2.1061	0.6260
TP53INP2	Epi|Enterocytes	3.4044	0.9606
TRANK1	Epi|Enterocytes	3.2873	1.0363
TRHDE	Epi|Enterocytes	2.0461	0.3397
TRIM15	Epi|Enterocytes	2.3788	0.7349
TRIM29	Epi|Enterocytes	2.2108	1.6753
TRIM31	Epi|Enterocytes	4.3126	0.5257
